card_id,customer_code,card_number,card_type,product_type,issue_date,expire_date,activation_date,credit_limit,available_credit,outstanding_balance,minimum_payment,due_date,interest_rate,card_status
CARD_D_000496_02,D_000496,****-****-****-1668,DEBIT,NOI_DIA,2024-03-27,2027-03-27,2024-04-04,0.0,0.0,0.0,0.0,2024-04-20,26.95,ACTIVE
CARD_D_000497_01,D_000497,****-****-****-2610,DEBIT,NOI_DIA,2023-03-03,2028-03-01,2023-03-30,0.0,0.0,0.0,0.0,2023-04-20,26.92,LOST
CARD_D_000497_02,D_000497,****-****-****-6729,DEBIT,NOI_DIA,2022-03-19,2026-03-18,2022-04-06,0.0,0.0,0.0,0.0,2022-04-20,27.42,INACTIVE
CARD_D_000497_03,D_000497,****-****-****-7157,DEBIT,NOI_DIA,2020-05-06,2024-05-05,2020-05-10,0.0,0.0,0.0,0.0,2020-06-20,27.66,ACTIVE
CARD_D_000497_04,D_000497,****-****-****-7803,DEBIT,NOI_DIA,2022-03-06,2026-03-05,2022-03-30,0.0,0.0,0.0,0.0,2022-04-20,28.27,ACTIVE
CARD_D_000498_01,D_000498,****-****-****-9088,DEBIT,NOI_DIA,2021-01-21,2024-01-21,2021-01-25,0.0,0.0,0.0,0.0,2021-02-20,27.01,ACTIVE
CARD_D_000498_02,D_000498,****-****-****-1876,DEBIT,NOI_DIA,2024-04-13,2029-04-12,,0.0,0.0,0.0,0.0,2024-05-20,29.23,INACTIVE
CARD_D_000498_03,D_000498,****-****-****-6713,DEBIT,NOI_DIA,2024-04-05,2028-04-04,2024-04-10,0.0,0.0,0.0,0.0,2024-05-20,29.72,ACTIVE
CARD_D_000498_04,D_000498,****-****-****-9834,DEBIT,NOI_DIA,2023-10-09,2028-10-07,2023-10-14,0.0,0.0,0.0,0.0,2023-11-20,26.98,ACTIVE
CARD_D_000499_01,D_000499,****-****-****-1065,DEBIT,NOI_DIA,2020-09-13,2023-09-13,2020-09-24,0.0,0.0,0.0,0.0,2020-10-20,28.64,ACTIVE
CARD_D_000499_02,D_000499,****-****-****-4594,DEBIT,NOI_DIA,2021-07-27,2026-07-26,2021-07-30,0.0,0.0,0.0,0.0,2021-08-20,25.64,LOST
CARD_D_000499_03,D_000499,****-****-****-7492,DEBIT,NOI_DIA,2022-04-29,2025-04-28,2022-05-23,0.0,0.0,0.0,0.0,2022-05-20,26.01,ACTIVE
CARD_D_000499_04,D_000499,****-****-****-2141,DEBIT,NOI_DIA,2020-01-06,2023-01-05,2020-01-22,0.0,0.0,0.0,0.0,2020-02-20,26.27,ACTIVE
CARD_D_000500_01,D_000500,****-****-****-9629,DEBIT,NOI_DIA,2024-02-26,2029-02-24,2024-03-07,0.0,0.0,0.0,0.0,2024-03-20,27.84,ACTIVE
CARD_D_000500_02,D_000500,****-****-****-9260,DEBIT,NOI_DIA,2023-09-17,2026-09-16,2023-10-15,0.0,0.0,0.0,0.0,2023-10-20,29.79,ACTIVE
CARD_E_000501_01,E_000501,****-****-****-6191,DEBIT,NOI_DIA,2020-11-19,2023-11-19,,0.0,0.0,0.0,0.0,2020-12-20,29.51,ACTIVE
CARD_E_000501_02,E_000501,****-****-****-4483,DEBIT,NOI_DIA,2021-09-14,2026-09-13,2021-09-21,0.0,0.0,0.0,0.0,2021-10-20,28.55,ACTIVE
CARD_E_000502_01,E_000502,****-****-****-8763,DEBIT,NOI_DIA,2021-09-25,2024-09-24,,0.0,0.0,0.0,0.0,2021-10-20,28.5,ACTIVE
CARD_E_000502_02,E_000502,****-****-****-1471,DEBIT,NOI_DIA,2022-10-16,2025-10-15,,0.0,0.0,0.0,0.0,2022-11-20,29.67,INACTIVE
CARD_E_000502_03,E_000502,****-****-****-3959,DEBIT,NOI_DIA,2021-03-06,2025-03-05,2021-03-13,0.0,0.0,0.0,0.0,2021-04-20,28.78,ACTIVE
CARD_E_000503_01,E_000503,****-****-****-9485,DEBIT,NOI_DIA,2021-11-28,2024-11-27,2021-12-12,0.0,0.0,0.0,0.0,2021-12-20,28.01,ACTIVE
CARD_E_000503_02,E_000503,****-****-****-7366,CREDIT,NOI_DIA,2022-04-14,2027-04-13,2022-05-01,52893041.739140734,21423560.699787058,31469481.039353676,1573474.051967684,2022-05-20,29.97,ACTIVE
CARD_E_000503_03,E_000503,****-****-****-9603,DEBIT,NOI_DIA,2020-06-24,2024-06-23,2020-06-30,0.0,0.0,0.0,0.0,2020-07-20,29.53,ACTIVE
CARD_E_000504_01,E_000504,****-****-****-2102,DEBIT,NOI_DIA,2024-11-25,2027-11-25,2024-11-29,0.0,0.0,0.0,0.0,2024-12-20,28.3,ACTIVE
CARD_E_000504_02,E_000504,****-****-****-6150,DEBIT,NOI_DIA,2024-08-08,2027-08-08,2024-08-15,0.0,0.0,0.0,0.0,2024-09-20,29.88,ACTIVE
CARD_E_000504_03,E_000504,****-****-****-3372,DEBIT,NOI_DIA,2024-08-29,2029-08-28,2024-09-05,0.0,0.0,0.0,0.0,2024-09-20,29.6,ACTIVE
CARD_E_000505_01,E_000505,****-****-****-9869,DEBIT,NOI_DIA,2020-06-21,2024-06-20,2020-06-22,0.0,0.0,0.0,0.0,2020-07-20,29.43,ACTIVE
CARD_E_000505_02,E_000505,****-****-****-1550,DEBIT,NOI_DIA,2021-09-02,2024-09-01,,0.0,0.0,0.0,0.0,2021-10-20,28.08,ACTIVE
CARD_E_000505_03,E_000505,****-****-****-5625,CREDIT,NOI_DIA,2024-12-24,2029-12-23,2024-12-30,69556985.51974805,46740419.050304145,22816566.469443902,1140828.323472195,2025-01-20,29.06,ACTIVE
CARD_E_000505_04,E_000505,****-****-****-9439,DEBIT,NOI_DIA,2021-11-30,2025-11-29,2021-12-10,0.0,0.0,0.0,0.0,2021-12-20,29.11,ACTIVE
CARD_E_000506_01,E_000506,****-****-****-6212,DEBIT,NOI_DIA,2020-01-29,2025-01-27,2020-02-05,0.0,0.0,0.0,0.0,2020-02-20,28.57,INACTIVE
CARD_E_000506_02,E_000506,****-****-****-2644,DEBIT,NOI_DIA,2024-01-13,2029-01-11,2024-01-29,0.0,0.0,0.0,0.0,2024-02-20,28.08,ACTIVE
CARD_E_000507_01,E_000507,****-****-****-3223,DEBIT,NOI_DIA,2024-05-31,2028-05-30,2024-06-24,0.0,0.0,0.0,0.0,2024-06-20,29.57,ACTIVE
CARD_E_000507_02,E_000507,****-****-****-1504,DEBIT,NOI_DIA,2024-04-11,2027-04-11,2024-04-15,0.0,0.0,0.0,0.0,2024-05-20,28.28,ACTIVE
CARD_E_000507_03,E_000507,****-****-****-6476,DEBIT,NOI_DIA,2022-04-23,2025-04-22,2022-05-21,0.0,0.0,0.0,0.0,2022-05-20,29.82,INACTIVE
CARD_E_000508_01,E_000508,****-****-****-3356,CREDIT,NOI_DIA,2022-11-03,2025-11-02,,63920804.06248468,46621919.36885992,17298884.693624765,864944.2346812383,2022-12-20,28.02,ACTIVE
CARD_E_000508_02,E_000508,****-****-****-9811,DEBIT,NOI_DIA,2024-11-25,2029-11-24,2024-11-30,0.0,0.0,0.0,0.0,2024-12-20,28.7,INACTIVE
CARD_E_000509_01,E_000509,****-****-****-6529,DEBIT,NOI_DIA,2024-07-05,2028-07-04,2024-07-07,0.0,0.0,0.0,0.0,2024-08-20,29.4,ACTIVE
CARD_E_000509_02,E_000509,****-****-****-9872,DEBIT,NOI_DIA,2020-11-24,2023-11-24,2020-12-20,0.0,0.0,0.0,0.0,2020-12-20,28.62,ACTIVE
CARD_E_000509_03,E_000509,****-****-****-5610,DEBIT,NOI_DIA,2020-12-07,2024-12-06,2020-12-14,0.0,0.0,0.0,0.0,2021-01-20,28.87,ACTIVE
CARD_E_000509_04,E_000509,****-****-****-9405,DEBIT,NOI_DIA,2021-12-12,2026-12-11,2021-12-31,0.0,0.0,0.0,0.0,2022-01-20,29.18,INACTIVE
CARD_E_000510_01,E_000510,****-****-****-6111,DEBIT,NOI_DIA,2021-07-30,2026-07-29,2021-08-07,0.0,0.0,0.0,0.0,2021-08-20,28.21,ACTIVE
CARD_E_000510_02,E_000510,****-****-****-2625,DEBIT,NOI_DIA,2020-05-07,2024-05-06,,0.0,0.0,0.0,0.0,2020-06-20,28.78,BLOCKED
CARD_E_000511_01,E_000511,****-****-****-8761,DEBIT,NOI_DIA,2024-10-31,2028-10-30,2024-11-22,0.0,0.0,0.0,0.0,2024-11-20,28.16,ACTIVE
CARD_E_000511_02,E_000511,****-****-****-6310,DEBIT,NOI_DIA,2022-03-26,2026-03-25,,0.0,0.0,0.0,0.0,2022-04-20,29.4,ACTIVE
CARD_E_000512_01,E_000512,****-****-****-7133,DEBIT,NOI_DIA,2021-12-23,2024-12-22,,0.0,0.0,0.0,0.0,2022-01-20,28.85,ACTIVE
CARD_E_000512_02,E_000512,****-****-****-5121,DEBIT,NOI_DIA,2023-10-24,2028-10-22,,0.0,0.0,0.0,0.0,2023-11-20,29.46,ACTIVE
CARD_E_000512_03,E_000512,****-****-****-8682,DEBIT,NOI_DIA,2024-03-06,2029-03-05,2024-03-24,0.0,0.0,0.0,0.0,2024-04-20,28.01,ACTIVE
CARD_E_000513_01,E_000513,****-****-****-7843,DEBIT,QUOC_TE,2023-03-04,2026-03-03,,0.0,0.0,0.0,0.0,2023-04-20,28.57,ACTIVE
CARD_E_000513_02,E_000513,****-****-****-9905,DEBIT,NOI_DIA,2022-02-17,2026-02-16,2022-03-02,0.0,0.0,0.0,0.0,2022-03-20,29.88,INACTIVE
CARD_E_000513_03,E_000513,****-****-****-7243,DEBIT,NOI_DIA,2022-03-02,2027-03-01,2022-03-16,0.0,0.0,0.0,0.0,2022-04-20,28.39,ACTIVE
CARD_E_000513_04,E_000513,****-****-****-8008,DEBIT,NOI_DIA,2023-06-24,2027-06-23,2023-06-28,0.0,0.0,0.0,0.0,2023-07-20,29.06,INACTIVE
CARD_E_000514_01,E_000514,****-****-****-4264,DEBIT,NOI_DIA,2023-11-09,2027-11-08,,0.0,0.0,0.0,0.0,2023-12-20,28.76,ACTIVE
CARD_E_000514_02,E_000514,****-****-****-6512,DEBIT,NOI_DIA,2023-10-23,2028-10-21,2023-11-12,0.0,0.0,0.0,0.0,2023-11-20,28.1,ACTIVE
CARD_E_000514_03,E_000514,****-****-****-1104,DEBIT,NOI_DIA,2020-04-02,2023-04-02,2020-04-12,0.0,0.0,0.0,0.0,2020-05-20,28.11,ACTIVE
CARD_E_000514_04,E_000514,****-****-****-7424,DEBIT,NOI_DIA,2023-09-21,2026-09-20,2023-10-19,0.0,0.0,0.0,0.0,2023-10-20,29.99,ACTIVE
CARD_E_000515_01,E_000515,****-****-****-1856,DEBIT,NOI_DIA,2020-04-14,2025-04-13,2020-05-05,0.0,0.0,0.0,0.0,2020-05-20,29.62,ACTIVE
CARD_E_000515_02,E_000515,****-****-****-6718,DEBIT,QUOC_TE,2023-12-10,2028-12-08,2023-12-28,0.0,0.0,0.0,0.0,2024-01-20,29.94,ACTIVE
CARD_E_000515_03,E_000515,****-****-****-1755,DEBIT,NOI_DIA,2024-07-16,2029-07-15,,0.0,0.0,0.0,0.0,2024-08-20,29.96,ACTIVE
CARD_E_000515_04,E_000515,****-****-****-4575,DEBIT,NOI_DIA,2023-04-22,2028-04-20,,0.0,0.0,0.0,0.0,2023-05-20,29.9,ACTIVE
CARD_E_000516_01,E_000516,****-****-****-7286,DEBIT,NOI_DIA,2024-11-01,2027-11-01,2024-11-27,0.0,0.0,0.0,0.0,2024-12-20,28.28,INACTIVE
CARD_E_000516_02,E_000516,****-****-****-3543,DEBIT,NOI_DIA,2023-02-26,2026-02-25,,0.0,0.0,0.0,0.0,2023-03-20,29.45,ACTIVE
CARD_E_000516_03,E_000516,****-****-****-6687,DEBIT,NOI_DIA,2022-10-19,2027-10-18,2022-11-10,0.0,0.0,0.0,0.0,2022-11-20,28.59,ACTIVE
CARD_E_000517_01,E_000517,****-****-****-6920,DEBIT,NOI_DIA,2020-05-06,2025-05-05,2020-05-31,0.0,0.0,0.0,0.0,2020-06-20,28.55,ACTIVE
CARD_E_000517_02,E_000517,****-****-****-1859,DEBIT,QUOC_TE,2023-11-15,2028-11-13,2023-12-04,0.0,0.0,0.0,0.0,2023-12-20,29.24,LOST
CARD_E_000517_03,E_000517,****-****-****-3463,DEBIT,NOI_DIA,2023-11-30,2027-11-29,2023-12-21,0.0,0.0,0.0,0.0,2023-12-20,29.12,ACTIVE
CARD_E_000518_01,E_000518,****-****-****-2384,CREDIT,NOI_DIA,2020-01-21,2025-01-19,,57889965.972815245,24002363.61987547,33887602.35293978,1694380.117646989,2020-02-20,28.07,LOST
CARD_E_000518_02,E_000518,****-****-****-7317,DEBIT,NOI_DIA,2024-02-25,2029-02-23,,0.0,0.0,0.0,0.0,2024-03-20,29.68,ACTIVE
CARD_E_000519_01,E_000519,****-****-****-9431,DEBIT,NOI_DIA,2022-10-29,2027-10-28,2022-11-15,0.0,0.0,0.0,0.0,2022-11-20,28.56,INACTIVE
CARD_E_000519_02,E_000519,****-****-****-3433,DEBIT,NOI_DIA,2020-10-03,2023-10-03,2020-10-27,0.0,0.0,0.0,0.0,2020-11-20,28.91,ACTIVE
CARD_E_000519_03,E_000519,****-****-****-9307,CREDIT,NOI_DIA,2024-12-26,2028-12-25,2025-01-12,66860886.293032885,35923573.59380639,30937312.69922649,1546865.6349613247,2025-01-20,28.8,ACTIVE
CARD_E_000519_04,E_000519,****-****-****-2263,DEBIT,NOI_DIA,2024-05-09,2027-05-09,2024-05-19,0.0,0.0,0.0,0.0,2024-06-20,28.85,ACTIVE
CARD_E_000520_01,E_000520,****-****-****-9918,DEBIT,NOI_DIA,2023-01-21,2028-01-20,2023-01-25,0.0,0.0,0.0,0.0,2023-02-20,28.84,ACTIVE
CARD_E_000520_02,E_000520,****-****-****-2612,DEBIT,NOI_DIA,2022-11-08,2027-11-07,2022-11-19,0.0,0.0,0.0,0.0,2022-12-20,28.4,ACTIVE
CARD_E_000520_03,E_000520,****-****-****-4542,DEBIT,NOI_DIA,2023-07-01,2028-06-29,2023-07-27,0.0,0.0,0.0,0.0,2023-08-20,28.23,INACTIVE
CARD_E_000521_01,E_000521,****-****-****-5433,DEBIT,NOI_DIA,2020-08-23,2025-08-22,,0.0,0.0,0.0,0.0,2020-09-20,29.62,ACTIVE
CARD_E_000521_02,E_000521,****-****-****-6852,DEBIT,NOI_DIA,2020-11-29,2025-11-28,2020-11-30,0.0,0.0,0.0,0.0,2020-12-20,28.37,ACTIVE
CARD_E_000521_03,E_000521,****-****-****-8500,DEBIT,NOI_DIA,2022-12-12,2026-12-11,2022-12-17,0.0,0.0,0.0,0.0,2023-01-20,28.11,ACTIVE
CARD_E_000521_04,E_000521,****-****-****-8206,DEBIT,NOI_DIA,2023-10-26,2026-10-25,2023-11-12,0.0,0.0,0.0,0.0,2023-11-20,28.94,ACTIVE
CARD_E_000522_01,E_000522,****-****-****-3378,DEBIT,NOI_DIA,2023-09-20,2027-09-19,2023-10-17,0.0,0.0,0.0,0.0,2023-10-20,29.38,ACTIVE
CARD_E_000522_02,E_000522,****-****-****-7091,DEBIT,QUOC_TE,2020-09-08,2024-09-07,2020-09-10,0.0,0.0,0.0,0.0,2020-10-20,29.0,ACTIVE
CARD_E_000522_03,E_000522,****-****-****-7150,DEBIT,NOI_DIA,2023-06-21,2028-06-19,2023-07-06,0.0,0.0,0.0,0.0,2023-07-20,29.83,ACTIVE
CARD_E_000523_01,E_000523,****-****-****-1418,DEBIT,NOI_DIA,2020-07-24,2023-07-24,,0.0,0.0,0.0,0.0,2020-08-20,29.65,INACTIVE
CARD_E_000523_02,E_000523,****-****-****-8764,DEBIT,NOI_DIA,2023-12-26,2028-12-24,2024-01-23,0.0,0.0,0.0,0.0,2024-01-20,29.65,ACTIVE
CARD_E_000523_03,E_000523,****-****-****-2958,CREDIT,NOI_DIA,2020-11-02,2024-11-01,,62495184.69931936,51927901.07142045,10567283.62789891,528364.1813949455,2020-12-20,28.84,CLOSED
CARD_E_000524_01,E_000524,****-****-****-5493,DEBIT,NOI_DIA,2020-01-03,2025-01-01,2020-01-04,0.0,0.0,0.0,0.0,2020-02-20,28.4,ACTIVE
CARD_E_000524_02,E_000524,****-****-****-1261,DEBIT,NOI_DIA,2024-02-21,2029-02-19,2024-03-02,0.0,0.0,0.0,0.0,2024-03-20,28.47,ACTIVE
CARD_E_000524_03,E_000524,****-****-****-4453,CREDIT,NOI_DIA,2022-02-03,2027-02-02,2022-02-06,51133596.7574499,26265853.123848084,24867743.63360182,1243387.181680091,2022-03-20,29.75,ACTIVE
CARD_E_000525_01,E_000525,****-****-****-7984,DEBIT,NOI_DIA,2022-06-13,2027-06-12,,0.0,0.0,0.0,0.0,2022-07-20,29.69,ACTIVE
CARD_E_000525_02,E_000525,****-****-****-7458,DEBIT,NOI_DIA,2020-08-12,2024-08-11,2020-08-18,0.0,0.0,0.0,0.0,2020-09-20,29.79,ACTIVE
CARD_E_000526_01,E_000526,****-****-****-1868,DEBIT,NOI_DIA,2021-05-08,2026-05-07,,0.0,0.0,0.0,0.0,2021-06-20,29.7,ACTIVE
CARD_E_000526_02,E_000526,****-****-****-1126,DEBIT,NOI_DIA,2021-02-07,2026-02-06,2021-02-24,0.0,0.0,0.0,0.0,2021-03-20,29.49,ACTIVE
CARD_E_000527_01,E_000527,****-****-****-7127,CREDIT,NOI_DIA,2020-07-25,2023-07-25,2020-08-12,56500083.01877011,48855503.141144,7644579.877626113,382228.9938813057,2020-08-20,28.14,EXPIRED
CARD_E_000527_02,E_000527,****-****-****-8101,DEBIT,NOI_DIA,2024-12-21,2028-12-20,,0.0,0.0,0.0,0.0,2025-01-20,28.08,INACTIVE
CARD_E_000528_01,E_000528,****-****-****-7896,DEBIT,NOI_DIA,2024-10-11,2027-10-11,,0.0,0.0,0.0,0.0,2024-11-20,29.88,ACTIVE
CARD_E_000528_02,E_000528,****-****-****-9174,DEBIT,NOI_DIA,2020-10-22,2023-10-22,2020-11-01,0.0,0.0,0.0,0.0,2020-11-20,29.57,ACTIVE
CARD_E_000528_03,E_000528,****-****-****-7056,DEBIT,NOI_DIA,2020-02-20,2025-02-18,,0.0,0.0,0.0,0.0,2020-03-20,29.7,ACTIVE
CARD_E_000528_04,E_000528,****-****-****-3189,DEBIT,NOI_DIA,2021-09-29,2024-09-28,2021-10-03,0.0,0.0,0.0,0.0,2021-10-20,29.79,INACTIVE
CARD_E_000529_01,E_000529,****-****-****-3082,DEBIT,NOI_DIA,2020-08-13,2025-08-12,,0.0,0.0,0.0,0.0,2020-09-20,29.37,ACTIVE
CARD_E_000529_02,E_000529,****-****-****-6536,DEBIT,NOI_DIA,2024-04-06,2029-04-05,2024-04-08,0.0,0.0,0.0,0.0,2024-05-20,29.65,ACTIVE
CARD_E_000529_03,E_000529,****-****-****-5326,DEBIT,NOI_DIA,2023-06-20,2027-06-19,2023-06-22,0.0,0.0,0.0,0.0,2023-07-20,28.43,INACTIVE
CARD_E_000530_01,E_000530,****-****-****-5302,DEBIT,NOI_DIA,2022-09-26,2027-09-25,2022-09-28,0.0,0.0,0.0,0.0,2022-10-20,28.01,CLOSED
CARD_E_000530_02,E_000530,****-****-****-3260,DEBIT,NOI_DIA,2023-07-12,2028-07-10,2023-07-19,0.0,0.0,0.0,0.0,2023-08-20,28.79,ACTIVE
CARD_E_000530_03,E_000530,****-****-****-3456,CREDIT,NOI_DIA,2022-02-17,2026-02-16,2022-02-21,53208924.427649535,40332810.65471059,12876113.772938946,643805.6886469474,2022-03-20,28.15,INACTIVE
CARD_E_000531_01,E_000531,****-****-****-2553,DEBIT,NOI_DIA,2021-02-26,2026-02-25,,0.0,0.0,0.0,0.0,2021-03-20,29.53,ACTIVE
CARD_E_000531_02,E_000531,****-****-****-7092,DEBIT,NOI_DIA,2021-03-23,2026-03-22,2021-04-13,0.0,0.0,0.0,0.0,2021-04-20,29.65,ACTIVE
CARD_E_000531_03,E_000531,****-****-****-2726,DEBIT,NOI_DIA,2021-06-21,2024-06-20,2021-06-30,0.0,0.0,0.0,0.0,2021-07-20,29.4,ACTIVE
CARD_E_000532_01,E_000532,****-****-****-1405,DEBIT,NOI_DIA,2021-03-01,2025-02-28,,0.0,0.0,0.0,0.0,2021-04-20,28.23,INACTIVE
CARD_E_000532_02,E_000532,****-****-****-5250,DEBIT,NOI_DIA,2023-07-22,2028-07-20,,0.0,0.0,0.0,0.0,2023-08-20,29.03,ACTIVE
CARD_E_000532_03,E_000532,****-****-****-5650,DEBIT,NOI_DIA,2023-10-31,2026-10-30,2023-11-04,0.0,0.0,0.0,0.0,2023-11-20,29.27,ACTIVE
CARD_E_000533_01,E_000533,****-****-****-7366,DEBIT,NOI_DIA,2020-08-09,2024-08-08,,0.0,0.0,0.0,0.0,2020-09-20,28.32,ACTIVE
CARD_E_000533_02,E_000533,****-****-****-6036,DEBIT,NOI_DIA,2021-02-18,2026-02-17,,0.0,0.0,0.0,0.0,2021-03-20,29.11,INACTIVE
CARD_E_000534_01,E_000534,****-****-****-8693,DEBIT,NOI_DIA,2022-03-14,2027-03-13,,0.0,0.0,0.0,0.0,2022-04-20,28.14,ACTIVE
CARD_E_000534_02,E_000534,****-****-****-9383,DEBIT,NOI_DIA,2022-08-14,2026-08-13,,0.0,0.0,0.0,0.0,2022-09-20,28.45,ACTIVE
CARD_E_000534_03,E_000534,****-****-****-9246,DEBIT,NOI_DIA,2021-08-28,2025-08-27,2021-09-12,0.0,0.0,0.0,0.0,2021-09-20,29.44,EXPIRED
CARD_E_000535_01,E_000535,****-****-****-7240,DEBIT,NOI_DIA,2023-01-23,2028-01-22,2023-02-09,0.0,0.0,0.0,0.0,2023-02-20,29.72,ACTIVE
CARD_E_000535_02,E_000535,****-****-****-2393,DEBIT,NOI_DIA,2021-09-20,2025-09-19,2021-09-23,0.0,0.0,0.0,0.0,2021-10-20,28.83,ACTIVE
CARD_E_000535_03,E_000535,****-****-****-4658,DEBIT,NOI_DIA,2022-12-15,2026-12-14,2022-12-22,0.0,0.0,0.0,0.0,2023-01-20,28.16,INACTIVE
CARD_E_000535_04,E_000535,****-****-****-9850,DEBIT,NOI_DIA,2024-02-08,2029-02-06,2024-02-11,0.0,0.0,0.0,0.0,2024-03-20,29.66,INACTIVE
CARD_E_000536_01,E_000536,****-****-****-6201,DEBIT,NOI_DIA,2022-03-08,2025-03-07,2022-03-10,0.0,0.0,0.0,0.0,2022-04-20,28.81,CLOSED
CARD_E_000536_02,E_000536,****-****-****-3103,CREDIT,NOI_DIA,2021-06-07,2025-06-06,2021-07-07,60912640.31592659,53441571.072047114,7471069.243879474,373553.4621939737,2021-07-20,28.34,INACTIVE
CARD_E_000537_01,E_000537,****-****-****-6358,DEBIT,NOI_DIA,2021-01-27,2025-01-26,2021-01-31,0.0,0.0,0.0,0.0,2021-02-20,29.84,ACTIVE
CARD_E_000537_02,E_000537,****-****-****-9829,DEBIT,NOI_DIA,2023-09-22,2027-09-21,2023-09-24,0.0,0.0,0.0,0.0,2023-10-20,29.7,ACTIVE
CARD_E_000538_01,E_000538,****-****-****-3726,DEBIT,NOI_DIA,2024-01-22,2027-01-21,,0.0,0.0,0.0,0.0,2024-02-20,29.49,ACTIVE
CARD_E_000538_02,E_000538,****-****-****-4666,DEBIT,NOI_DIA,2022-04-23,2025-04-22,2022-04-26,0.0,0.0,0.0,0.0,2022-05-20,28.61,INACTIVE
CARD_E_000539_01,E_000539,****-****-****-7290,DEBIT,NOI_DIA,2022-10-21,2027-10-20,2022-10-28,0.0,0.0,0.0,0.0,2022-11-20,29.0,CLOSED
CARD_E_000539_02,E_000539,****-****-****-9899,DEBIT,QUOC_TE,2021-05-25,2025-05-24,2021-06-11,0.0,0.0,0.0,0.0,2021-06-20,29.13,ACTIVE
CARD_E_000540_01,E_000540,****-****-****-6772,DEBIT,NOI_DIA,2022-04-15,2026-04-14,2022-04-19,0.0,0.0,0.0,0.0,2022-05-20,29.42,ACTIVE
CARD_E_000540_02,E_000540,****-****-****-6281,DEBIT,NOI_DIA,2022-07-02,2027-07-01,2022-07-21,0.0,0.0,0.0,0.0,2022-08-20,29.23,ACTIVE
CARD_E_000541_01,E_000541,****-****-****-8615,DEBIT,NOI_DIA,2023-04-21,2026-04-20,2023-05-01,0.0,0.0,0.0,0.0,2023-05-20,28.85,ACTIVE
CARD_E_000541_02,E_000541,****-****-****-9759,DEBIT,NOI_DIA,2023-06-23,2027-06-22,2023-06-24,0.0,0.0,0.0,0.0,2023-07-20,28.46,ACTIVE
CARD_E_000542_01,E_000542,****-****-****-5397,DEBIT,NOI_DIA,2023-06-02,2026-06-01,,0.0,0.0,0.0,0.0,2023-07-20,29.41,ACTIVE
CARD_E_000542_02,E_000542,****-****-****-6078,DEBIT,NOI_DIA,2022-12-14,2025-12-13,2023-01-05,0.0,0.0,0.0,0.0,2023-01-20,29.23,INACTIVE
CARD_E_000542_03,E_000542,****-****-****-3184,DEBIT,NOI_DIA,2020-06-06,2023-06-06,2020-06-29,0.0,0.0,0.0,0.0,2020-07-20,29.19,ACTIVE
CARD_E_000543_01,E_000543,****-****-****-8444,DEBIT,NOI_DIA,2021-10-22,2025-10-21,2021-10-28,0.0,0.0,0.0,0.0,2021-11-20,28.89,BLOCKED
CARD_E_000543_02,E_000543,****-****-****-9235,DEBIT,NOI_DIA,2021-05-18,2025-05-17,,0.0,0.0,0.0,0.0,2021-06-20,28.79,INACTIVE
CARD_E_000544_01,E_000544,****-****-****-3975,DEBIT,NOI_DIA,2021-09-20,2026-09-19,2021-09-21,0.0,0.0,0.0,0.0,2021-10-20,29.26,BLOCKED
CARD_E_000544_02,E_000544,****-****-****-1971,DEBIT,QUOC_TE,2023-03-27,2028-03-25,,0.0,0.0,0.0,0.0,2023-04-20,29.84,ACTIVE
CARD_E_000545_01,E_000545,****-****-****-3025,DEBIT,NOI_DIA,2024-08-05,2029-08-04,2024-08-11,0.0,0.0,0.0,0.0,2024-09-20,28.66,ACTIVE
CARD_E_000545_02,E_000545,****-****-****-5132,DEBIT,NOI_DIA,2021-12-01,2026-11-30,2021-12-23,0.0,0.0,0.0,0.0,2022-01-20,29.38,ACTIVE
CARD_E_000546_01,E_000546,****-****-****-2028,CREDIT,NOI_DIA,2023-01-13,2026-01-12,,57069877.8872237,33258157.17373558,23811720.713488117,1190586.035674406,2023-02-20,29.85,ACTIVE
CARD_E_000546_02,E_000546,****-****-****-8161,DEBIT,NOI_DIA,2022-07-17,2026-07-16,2022-08-04,0.0,0.0,0.0,0.0,2022-08-20,28.28,ACTIVE
CARD_E_000546_03,E_000546,****-****-****-5658,DEBIT,NOI_DIA,2021-07-19,2026-07-18,,0.0,0.0,0.0,0.0,2021-08-20,28.39,ACTIVE
CARD_E_000546_04,E_000546,****-****-****-2147,DEBIT,NOI_DIA,2020-01-29,2023-01-28,2020-02-03,0.0,0.0,0.0,0.0,2020-02-20,28.39,ACTIVE
CARD_E_000547_01,E_000547,****-****-****-5131,DEBIT,NOI_DIA,2024-03-15,2029-03-14,2024-04-11,0.0,0.0,0.0,0.0,2024-04-20,29.32,ACTIVE
CARD_E_000547_02,E_000547,****-****-****-9467,DEBIT,NOI_DIA,2023-11-04,2026-11-03,2023-11-20,0.0,0.0,0.0,0.0,2023-12-20,29.89,ACTIVE
CARD_E_000547_03,E_000547,****-****-****-1389,DEBIT,NOI_DIA,2024-11-13,2029-11-12,2024-11-14,0.0,0.0,0.0,0.0,2024-12-20,29.87,ACTIVE
CARD_E_000548_01,E_000548,****-****-****-3901,DEBIT,NOI_DIA,2022-10-25,2026-10-24,,0.0,0.0,0.0,0.0,2022-11-20,29.09,ACTIVE
