account_id,customer_code,product_type,open_date,maturity_date,term_months,interest_rate,status,channel_opened,currency,current_balance
ACC_X_000359_01,X_000359,term_saving,2023-01-30,2024-01-25,12,0.05511,active,branch,VND,4068106396.0
ACC_X_000359_02,X_000359,term_saving,2024-09-10,2027-08-26,36,0.0664,active,atm,VND,3848529969.0
ACC_X_000359_03,X_000359,term_saving,2023-09-20,2025-09-09,24,0.06507,active,mobile/internet,VND,4143851637.0
ACC_X_000360_01,X_000360,term_saving,2024-04-08,2025-04-03,12,0.05033,active,branch,VND,4410086448.0
ACC_X_000360_02,X_000360,term_saving,2024-07-28,2027-07-13,36,0.07465,suspend,mobile/internet,VND,3962420983.0
ACC_X_000360_03,X_000360,demand_saving,2024-07-26,,0,0.00335,active,mobile/internet,VND,3353180026.0
ACC_X_000361_01,X_000361,term_saving,2024-07-01,2025-06-26,12,0.05026,active,mobile/internet,VND,3030536243.0
ACC_X_000361_02,X_000361,term_saving,2024-11-20,2025-11-15,12,0.05654,active,mobile/internet,VND,2530937047.0
ACC_X_000361_03,X_000361,demand_saving,2023-12-05,,0,0.00468,active,mobile/internet,USD,4436696605.0
ACC_X_000361_04,X_000361,term_saving,2024-06-18,2026-06-08,24,0.06477,closed,mobile/internet,VND,4633544200.0
ACC_X_000362_01,X_000362,term_saving,2023-07-08,2024-07-02,12,0.05686,active,mobile/internet,VND,5514657075.0
ACC_X_000362_02,X_000362,term_saving,2024-08-18,2026-08-08,24,0.06615,active,atm,VND,4891905177.0
ACC_X_000362_03,X_000362,term_saving,2024-06-06,2026-05-27,24,0.06472,active,atm,VND,4332406198.0
ACC_X_000363_01,X_000363,term_saving,2023-11-06,2025-10-26,24,0.06307,active,branch,VND,2985168950.0
ACC_X_000363_02,X_000363,term_saving,2024-03-06,2027-02-19,36,0.06765,active,branch,USD,2233225028.0
ACC_X_000363_03,X_000363,term_saving,2023-11-06,2025-10-26,24,0.06192,closed,branch,VND,3340410325.0
ACC_X_000363_04,X_000363,term_saving,2024-11-15,2026-11-05,24,0.06631,active,atm,VND,1972461518.0
ACC_X_000363_05,X_000363,term_saving,2024-09-23,2026-09-13,24,0.06472,active,atm,VND,2429337715.0
ACC_X_000364_01,X_000364,term_saving,2024-08-20,2027-08-05,36,0.06707,suspend,mobile/internet,VND,4077077742.0
ACC_X_000364_02,X_000364,term_saving,2024-08-06,2026-07-27,24,0.06897,active,branch,USD,3199710530.0
ACC_X_000364_03,X_000364,term_saving,2023-02-22,2026-02-06,36,0.06681,active,mobile/internet,VND,4056609886.0
ACC_X_000364_04,X_000364,term_saving,2023-01-19,2026-01-03,36,0.06625,active,atm,VND,4161042255.0
ACC_X_000365_01,X_000365,term_saving,2023-01-13,2025-01-02,24,0.06347,active,atm,VND,4800582140.0
ACC_X_000365_02,X_000365,term_saving,2024-04-29,2027-04-14,36,0.07428,active,atm,VND,4692923942.0
ACC_X_000365_03,X_000365,term_saving,2023-02-24,2025-02-13,24,0.06271,active,branch,VND,3978080578.0
ACC_X_000366_01,X_000366,term_saving,2023-01-28,2026-01-12,36,0.06599,closed,mobile/internet,USD,2815826607.0
ACC_X_000366_02,X_000366,term_saving,2023-06-19,2025-06-08,24,0.0686,active,atm,VND,3349518221.0
ACC_X_000366_03,X_000366,term_saving,2024-06-16,2025-06-11,12,0.05557,closed,branch,VND,4640326188.0
ACC_X_000366_04,X_000366,term_saving,2023-03-24,2024-03-18,12,0.05575,active,atm,VND,3517532866.0
ACC_X_000366_05,X_000366,term_saving,2024-03-15,2027-02-28,36,0.0697,closed,atm,VND,4260839393.0
ACC_X_000367_01,X_000367,term_saving,2024-12-24,2027-12-09,36,0.07444,active,atm,VND,2036739389.0
ACC_X_000367_02,X_000367,term_saving,2023-04-16,2025-04-05,24,0.06694,active,mobile/internet,VND,3817397258.0
ACC_X_000367_03,X_000367,term_saving,2023-07-14,2026-06-28,36,0.06952,active,atm,VND,3509730827.0
ACC_X_000367_04,X_000367,term_saving,2023-02-10,2026-01-25,36,0.06766,active,atm,EUR,2711349422.0
ACC_X_000368_01,X_000368,term_saving,2023-08-13,2026-07-28,36,0.06999,active,branch,EUR,3232967059.0
ACC_X_000368_02,X_000368,term_saving,2023-11-26,2024-11-20,12,0.05419,active,mobile/internet,VND,1386351541.0
ACC_X_000368_03,X_000368,term_saving,2023-10-12,2026-09-26,36,0.074,active,mobile/internet,VND,2985182153.0
ACC_X_000368_04,X_000368,term_saving,2023-01-19,2026-01-03,36,0.06669,active,mobile/internet,VND,4193830023.0
ACC_X_000368_05,X_000368,term_saving,2024-02-16,2026-02-05,24,0.06199,active,branch,VND,2206128815.0
ACC_X_000369_01,X_000369,term_saving,2023-08-07,2024-08-01,12,0.05372,active,mobile/internet,VND,3653940399.0
ACC_X_000369_02,X_000369,term_saving,2024-08-22,2027-08-07,36,0.06894,active,atm,EUR,3108767727.0
ACC_X_000369_03,X_000369,demand_saving,2024-04-27,,0,0.00288,active,branch,USD,3349579042.0
ACC_X_000369_04,X_000369,term_saving,2024-09-16,2025-09-11,12,0.05583,suspend,mobile/internet,VND,3548834100.0
ACC_X_000370_01,X_000370,term_saving,2023-10-15,2024-10-09,12,0.05127,active,atm,VND,9481112476.0
ACC_X_000370_02,X_000370,term_saving,2023-08-20,2026-08-04,36,0.07045,active,mobile/internet,VND,7952981650.0
ACC_X_000371_01,X_000371,term_saving,2023-02-09,2025-01-29,24,0.06147,active,branch,VND,2329977184.0
ACC_X_000371_02,X_000371,term_saving,2023-06-11,2026-05-26,36,0.07383,active,atm,VND,3135500210.0
ACC_X_000371_03,X_000371,demand_saving,2024-01-30,,0,0.00486,active,branch,VND,3482062164.0
ACC_X_000371_04,X_000371,term_saving,2024-04-12,2027-03-28,36,0.06723,active,atm,USD,2740014971.0
ACC_X_000371_05,X_000371,term_saving,2024-12-26,2027-12-11,36,0.06537,closed,atm,VND,3401258686.0
ACC_X_000372_01,X_000372,term_saving,2024-05-02,2026-04-22,24,0.06902,closed,mobile/internet,VND,3384166188.0
ACC_X_000372_02,X_000372,term_saving,2023-06-07,2026-05-22,36,0.0734,active,branch,VND,2493230927.0
ACC_X_000372_03,X_000372,term_saving,2023-01-22,2025-01-11,24,0.06375,active,mobile/internet,VND,3825263305.0
ACC_X_000372_04,X_000372,term_saving,2023-02-17,2026-02-01,36,0.07165,active,branch,VND,5032609616.0
ACC_X_000373_01,X_000373,demand_saving,2023-07-23,,0,0.00393,active,mobile/internet,USD,4669486321.0
ACC_X_000373_02,X_000373,term_saving,2024-12-03,2026-11-23,24,0.06202,active,mobile/internet,VND,4669668890.0
ACC_X_000373_03,X_000373,term_saving,2023-09-01,2026-08-16,36,0.07419,active,atm,EUR,4406463825.0
ACC_X_000374_01,X_000374,term_saving,2023-11-22,2026-11-06,36,0.07153,suspend,mobile/internet,VND,4160686008.0
ACC_X_000374_02,X_000374,term_saving,2023-01-17,2026-01-01,36,0.0703,active,atm,VND,5154519798.0
ACC_X_000374_03,X_000374,term_saving,2024-06-26,2026-06-16,24,0.06503,active,branch,VND,4790482398.0
ACC_X_000375_01,X_000375,term_saving,2023-01-09,2024-01-04,12,0.05642,active,mobile/internet,VND,9615268725.0
ACC_X_000375_02,X_000375,term_saving,2024-10-01,2027-09-16,36,0.06997,active,branch,VND,8062038093.0
ACC_X_000376_01,X_000376,term_saving,2023-08-26,2025-08-15,24,0.06567,closed,atm,VND,3911082767.0
ACC_X_000376_02,X_000376,term_saving,2023-04-06,2025-03-26,24,0.06755,active,atm,VND,2601972060.0
ACC_X_000376_03,X_000376,term_saving,2024-08-01,2026-07-22,24,0.06854,active,branch,VND,3259618514.0
ACC_X_000376_04,X_000376,term_saving,2023-02-17,2026-02-01,36,0.06978,active,atm,VND,4102825204.0
ACC_X_000377_01,X_000377,term_saving,2024-08-24,2026-08-14,24,0.06677,active,atm,VND,2744539653.0
ACC_X_000377_02,X_000377,term_saving,2023-02-25,2026-02-09,36,0.07466,active,mobile/internet,VND,2507925870.0
ACC_X_000377_03,X_000377,term_saving,2024-02-23,2025-02-17,12,0.05571,suspend,branch,VND,1922223792.0
ACC_X_000377_04,X_000377,term_saving,2024-06-16,2025-06-11,12,0.05886,active,atm,VND,2234992924.0
ACC_X_000377_05,X_000377,term_saving,2024-06-01,2027-05-17,36,0.07383,active,atm,VND,2798835291.0
ACC_X_000378_01,X_000378,demand_saving,2023-06-07,,0,0.00308,active,branch,VND,4442843391.0
ACC_X_000378_02,X_000378,term_saving,2024-07-22,2026-07-12,24,0.0695,active,branch,VND,4636502501.0
ACC_X_000378_03,X_000378,term_saving,2024-10-22,2027-10-07,36,0.07306,active,branch,VND,4410980467.0
ACC_X_000379_01,X_000379,term_saving,2024-09-13,2026-09-03,24,0.06,active,mobile/internet,USD,3115851607.0
ACC_X_000379_02,X_000379,term_saving,2024-08-14,2027-07-30,36,0.0667,suspend,mobile/internet,VND,3817466340.0
ACC_X_000379_03,X_000379,term_saving,2023-09-17,2025-09-06,24,0.06632,closed,atm,VND,4459458105.0
ACC_X_000379_04,X_000379,term_saving,2023-02-07,2026-01-22,36,0.07005,active,atm,VND,3818713526.0
ACC_X_000380_01,X_000380,term_saving,2023-07-14,2026-06-28,36,0.0687,active,branch,VND,2794315151.0
ACC_X_000380_02,X_000380,term_saving,2023-10-20,2025-10-09,24,0.06381,active,mobile/internet,USD,3862435754.0
ACC_X_000380_03,X_000380,term_saving,2023-12-13,2025-12-02,24,0.06383,active,mobile/internet,VND,3857866025.0
ACC_X_000380_04,X_000380,term_saving,2023-10-24,2026-10-08,36,0.06749,active,branch,USD,3243274462.0
ACC_X_000381_01,X_000381,term_saving,2024-05-24,2025-05-19,12,0.05778,suspend,mobile/internet,VND,3495968949.0
ACC_X_000381_02,X_000381,term_saving,2023-06-09,2025-05-29,24,0.06897,active,branch,VND,3673254036.0
ACC_X_000381_03,X_000381,term_saving,2024-09-13,2027-08-29,36,0.07025,active,branch,VND,2280968304.0
ACC_X_000381_04,X_000381,term_saving,2023-11-06,2026-10-21,36,0.06894,active,branch,VND,3532266919.0
ACC_X_000381_05,X_000381,demand_saving,2024-02-18,,0,0.00139,active,mobile/internet,USD,2144379511.0
ACC_X_000382_01,X_000382,term_saving,2023-12-08,2026-11-22,36,0.06687,active,mobile/internet,VND,6020050664.0
ACC_X_000382_02,X_000382,term_saving,2023-07-03,2024-06-27,12,0.05542,active,mobile/internet,EUR,7335606303.0
ACC_X_000383_01,X_000383,term_saving,2024-08-13,2025-08-08,12,0.05921,active,atm,VND,7406445346.0
ACC_X_000383_02,X_000383,term_saving,2024-10-02,2026-09-22,24,0.06612,active,branch,USD,6842293858.0
ACC_X_000384_01,X_000384,term_saving,2023-05-17,2024-05-11,12,0.05338,suspend,atm,VND,3853342180.0
ACC_X_000384_02,X_000384,term_saving,2024-09-09,2025-09-04,12,0.05745,active,atm,VND,6740695108.0
ACC_X_000384_03,X_000384,term_saving,2023-03-07,2026-02-19,36,0.07277,active,branch,VND,5669127294.0
ACC_X_000385_01,X_000385,term_saving,2023-02-20,2024-02-15,12,0.05389,active,branch,EUR,4262516569.0
ACC_X_000385_02,X_000385,term_saving,2023-05-02,2026-04-16,36,0.0738,closed,atm,VND,2202519034.0
ACC_X_000385_03,X_000385,term_saving,2023-02-12,2026-01-27,36,0.07482,active,mobile/internet,VND,4455498188.0
ACC_X_000385_04,X_000385,term_saving,2024-11-05,2027-10-21,36,0.07159,active,mobile/internet,VND,3751870411.0
ACC_X_000386_01,X_000386,term_saving,2024-12-23,2027-12-08,36,0.07151,closed,atm,USD,3487951317.0
ACC_X_000386_02,X_000386,term_saving,2024-10-13,2025-10-08,12,0.05461,active,branch,VND,4635889219.0
ACC_X_000386_03,X_000386,term_saving,2023-10-13,2026-09-27,36,0.06994,active,mobile/internet,VND,4060390342.0
ACC_X_000386_04,X_000386,demand_saving,2023-01-26,,0,0.00283,active,atm,VND,3935556549.0
ACC_X_000387_01,X_000387,term_saving,2024-02-19,2026-02-08,24,0.06006,active,atm,USD,3678852035.0
ACC_X_000387_02,X_000387,term_saving,2024-05-06,2026-04-26,24,0.06806,active,mobile/internet,VND,3399944162.0
ACC_X_000387_03,X_000387,demand_saving,2024-03-20,,0,0.00481,active,branch,VND,4623291487.0
ACC_X_000387_04,X_000387,term_saving,2024-01-17,2026-01-06,24,0.06139,active,branch,VND,3874652565.0
ACC_X_000388_01,X_000388,term_saving,2023-03-15,2024-03-09,12,0.05644,closed,branch,VND,2593248983.0
ACC_X_000388_02,X_000388,demand_saving,2023-11-19,,0,0.00386,active,branch,VND,3022884685.0
ACC_X_000388_03,X_000388,term_saving,2023-03-06,2024-02-29,12,0.05577,active,branch,VND,1768171703.0
ACC_X_000388_04,X_000388,term_saving,2024-03-29,2026-03-19,24,0.06472,active,branch,VND,1782461512.0
ACC_X_000388_05,X_000388,demand_saving,2024-03-23,,0,0.00392,active,mobile/internet,VND,2555391344.0
ACC_X_000389_01,X_000389,term_saving,2023-07-08,2026-06-22,36,0.0704,active,branch,VND,4915326949.0
ACC_X_000389_02,X_000389,term_saving,2024-03-11,2026-03-01,24,0.06454,active,branch,VND,5597808488.0
ACC_X_000389_03,X_000389,term_saving,2024-04-27,2025-04-22,12,0.05113,active,atm,USD,4233453708.0
ACC_X_000389_04,X_000389,term_saving,2024-09-11,2027-08-27,36,0.07002,active,mobile/internet,EUR,3151930895.0
ACC_X_000390_01,X_000390,term_saving,2023-10-06,2026-09-20,36,0.07062,suspend,mobile/internet,VND,5494028095.0
ACC_X_000390_02,X_000390,demand_saving,2024-02-08,,0,0.00035,active,atm,VND,4783636280.0
ACC_X_000390_03,X_000390,term_saving,2023-01-02,2024-12-22,24,0.06285,active,mobile/internet,VND,4337988892.0
ACC_X_000391_01,X_000391,term_saving,2024-09-24,2026-09-14,24,0.06127,active,atm,VND,5179566384.0
ACC_X_000391_02,X_000391,term_saving,2024-06-04,2025-05-30,12,0.0515,active,mobile/internet,VND,3563438284.0
ACC_X_000391_03,X_000391,term_saving,2024-09-01,2025-08-27,12,0.05889,active,branch,VND,5590189646.0
ACC_X_000392_01,X_000392,term_saving,2024-05-10,2025-05-05,12,0.05605,active,atm,VND,9754033508.0
ACC_X_000392_02,X_000392,demand_saving,2024-06-05,,0,0.00062,active,mobile/internet,VND,6206184567.0
ACC_X_000393_01,X_000393,term_saving,2023-08-18,2024-08-12,12,0.05872,active,atm,VND,3393656625.0
ACC_X_000393_02,X_000393,term_saving,2023-07-06,2025-06-25,24,0.06902,active,mobile/internet,VND,3348710247.0
ACC_X_000393_03,X_000393,demand_saving,2023-09-25,,0,0.00227,active,mobile/internet,VND,2532803113.0
ACC_X_000393_04,X_000393,term_saving,2023-11-09,2025-10-29,24,0.06544,closed,branch,VND,2236618314.0
ACC_X_000393_05,X_000393,term_saving,2023-07-03,2026-06-17,36,0.06747,active,mobile/internet,VND,2336522222.0
ACC_X_000394_01,X_000394,term_saving,2023-03-06,2024-02-29,12,0.05452,active,mobile/internet,VND,2648788476.0
ACC_X_000394_02,X_000394,term_saving,2023-01-24,2024-01-19,12,0.05863,active,mobile/internet,VND,4061647205.0
ACC_X_000394_03,X_000394,term_saving,2024-07-14,2026-07-04,24,0.06763,active,mobile/internet,VND,4432887915.0
ACC_X_000394_04,X_000394,term_saving,2023-07-04,2026-06-18,36,0.06618,closed,atm,VND,3000462566.0
ACC_X_000395_01,X_000395,term_saving,2023-07-26,2026-07-10,36,0.07174,active,atm,VND,5605440328.0
ACC_X_000395_02,X_000395,term_saving,2023-05-16,2026-04-30,36,0.06712,active,mobile/internet,VND,5557112515.0
ACC_X_000395_03,X_000395,term_saving,2024-01-20,2027-01-04,36,0.06576,active,branch,VND,4379485737.0
ACC_X_000396_01,X_000396,term_saving,2024-11-22,2027-11-07,36,0.06568,active,branch,VND,7630881609.0
ACC_X_000396_02,X_000396,term_saving,2023-06-04,2024-05-29,12,0.05708,active,atm,VND,7877385295.0
ACC_X_000397_01,X_000397,term_saving,2023-04-06,2026-03-21,36,0.07352,active,mobile/internet,VND,4807367659.0
ACC_X_000397_02,X_000397,term_saving,2024-05-06,2027-04-21,36,0.06548,active,atm,VND,3883243623.0
ACC_X_000397_03,X_000397,term_saving,2023-10-04,2024-09-28,12,0.05092,closed,atm,VND,4205318439.0
ACC_X_000398_01,X_000398,term_saving,2023-12-11,2024-12-05,12,0.05169,active,atm,VND,3354607504.0
ACC_X_000398_02,X_000398,term_saving,2024-04-14,2027-03-30,36,0.06792,active,mobile/internet,VND,2356522227.0
ACC_X_000398_03,X_000398,term_saving,2023-08-22,2025-08-11,24,0.06565,closed,atm,VND,3992466995.0
ACC_X_000398_04,X_000398,term_saving,2024-06-10,2026-05-31,24,0.06459,closed,branch,USD,3017036103.0
ACC_X_000398_05,X_000398,term_saving,2024-06-29,2026-06-19,24,0.06765,active,mobile/internet,VND,3373852683.0
ACC_X_000399_01,X_000399,term_saving,2024-04-15,2025-04-10,12,0.05725,active,branch,VND,1931705181.0
ACC_X_000399_02,X_000399,term_saving,2024-02-20,2027-02-04,36,0.07118,active,atm,VND,2312953972.0
ACC_X_000399_03,X_000399,term_saving,2024-11-16,2025-11-11,12,0.05258,active,branch,VND,3247963366.0
ACC_X_000399_04,X_000399,term_saving,2024-07-15,2027-06-30,36,0.07195,active,branch,VND,3443673978.0
ACC_X_000399_05,X_000399,term_saving,2024-07-21,2025-07-16,12,0.0525,active,atm,VND,1612392921.0
ACC_X_000400_01,X_000400,term_saving,2023-02-05,2025-01-25,24,0.06556,active,mobile/internet,VND,5387407658.0
ACC_X_000400_02,X_000400,term_saving,2024-09-04,2025-08-30,12,0.05843,active,atm,USD,4085316431.0
ACC_X_000400_03,X_000400,term_saving,2024-09-09,2026-08-30,24,0.06074,active,mobile/internet,USD,4687928546.0
ACC_X_000401_01,X_000401,term_saving,2023-08-13,2026-07-28,36,0.07235,active,mobile/internet,VND,6933007542.0
ACC_X_000401_02,X_000401,term_saving,2024-03-19,2026-03-09,24,0.06697,active,branch,VND,6549490117.0
ACC_X_000402_01,X_000402,term_saving,2023-05-21,2025-05-10,24,0.06026,active,branch,VND,3064899859.0
ACC_X_000402_02,X_000402,term_saving,2023-05-19,2025-05-08,24,0.06394,active,mobile/internet,VND,4161342925.0
ACC_X_000402_03,X_000402,term_saving,2023-11-30,2024-11-24,12,0.05644,active,branch,VND,4277074259.0
ACC_X_000402_04,X_000402,term_saving,2024-07-01,2026-06-21,24,0.06947,closed,branch,VND,3842291857.0
ACC_X_000403_01,X_000403,term_saving,2024-07-20,2027-07-05,36,0.07487,active,atm,VND,3827107907.0
ACC_X_000403_02,X_000403,term_saving,2023-11-29,2025-11-18,24,0.06734,active,mobile/internet,VND,3259023359.0
ACC_X_000403_03,X_000403,term_saving,2023-06-05,2026-05-20,36,0.07461,active,mobile/internet,VND,2687224358.0
ACC_X_000403_04,X_000403,term_saving,2023-12-29,2024-12-23,12,0.05969,active,mobile/internet,VND,3967767016.0
ACC_X_000404_01,X_000404,term_saving,2023-12-21,2026-12-05,36,0.06939,closed,atm,VND,2262583325.0
ACC_X_000404_02,X_000404,demand_saving,2023-04-22,,0,0.00487,active,atm,VND,3084042258.0
ACC_X_000404_03,X_000404,term_saving,2024-10-17,2025-10-12,12,0.05315,active,atm,VND,1949202173.0
ACC_X_000404_04,X_000404,term_saving,2024-04-08,2025-04-03,12,0.05627,active,atm,VND,3032690521.0
ACC_X_000404_05,X_000404,term_saving,2023-02-05,2025-01-25,24,0.06353,active,atm,USD,2840483726.0
ACC_X_000405_01,X_000405,term_saving,2024-01-13,2026-12-28,36,0.06632,closed,branch,VND,8968894725.0
ACC_X_000405_02,X_000405,term_saving,2023-01-10,2024-12-30,24,0.06398,active,mobile/internet,USD,10074627261.0
ACC_X_000406_01,X_000406,term_saving,2023-03-23,2024-03-17,12,0.05632,closed,branch,VND,4256172843.0
ACC_X_000406_02,X_000406,term_saving,2024-10-30,2026-10-20,24,0.06864,active,atm,VND,2301796120.0
ACC_X_000406_03,X_000406,demand_saving,2023-01-07,,0,0.00329,active,branch,VND,3481414135.0
ACC_X_000406_04,X_000406,term_saving,2023-11-02,2026-10-17,36,0.07405,active,mobile/internet,VND,2546990968.0
ACC_X_000406_05,X_000406,term_saving,2023-09-13,2026-08-28,36,0.06688,active,atm,VND,2774771297.0
ACC_X_000407_01,X_000407,term_saving,2023-01-16,2024-01-11,12,0.05695,active,atm,USD,7978073055.0
ACC_X_000407_02,X_000407,term_saving,2023-05-15,2024-05-09,12,0.05091,active,atm,VND,6079504438.0
ACC_X_000408_01,X_000408,term_saving,2023-12-08,2024-12-02,12,0.05527,active,atm,VND,6496519383.0
ACC_X_000408_02,X_000408,term_saving,2023-03-08,2024-03-02,12,0.05386,active,atm,VND,6509387317.0
ACC_X_000408_03,X_000408,term_saving,2024-10-10,2026-09-30,24,0.06831,active,branch,VND,4544410149.0
ACC_X_000409_01,X_000409,term_saving,2023-02-04,2024-01-30,12,0.05584,active,atm,VND,2369042918.0
ACC_X_000409_02,X_000409,term_saving,2024-06-11,2025-06-06,12,0.05926,active,branch,VND,3436894287.0
ACC_X_000409_03,X_000409,demand_saving,2023-06-07,,0,0.00372,active,atm,EUR,2119263398.0
ACC_X_000409_04,X_000409,demand_saving,2024-04-25,,0,0.00224,closed,mobile/internet,VND,2224522809.0
ACC_X_000409_05,X_000409,term_saving,2023-11-25,2024-11-19,12,0.05228,closed,atm,VND,4084824609.0
ACC_X_000410_01,X_000410,term_saving,2024-08-22,2026-08-12,24,0.06872,active,atm,VND,5007341429.0
ACC_X_000410_02,X_000410,term_saving,2024-07-30,2027-07-15,36,0.07358,active,atm,VND,5543420580.0
ACC_X_000410_03,X_000410,term_saving,2024-05-25,2026-05-15,24,0.06018,closed,branch,USD,4958106760.0
ACC_X_000411_01,X_000411,term_saving,2023-02-26,2025-02-15,24,0.06077,active,atm,VND,4076302041.0
ACC_X_000411_02,X_000411,demand_saving,2023-05-08,,0,0.00447,active,atm,VND,4681191095.0
ACC_X_000411_03,X_000411,term_saving,2023-03-22,2024-03-16,12,0.05388,closed,branch,VND,4080312026.0
ACC_X_000411_04,X_000411,demand_saving,2023-06-01,,0,0.00142,active,mobile/internet,EUR,3150994475.0
ACC_X_000412_01,X_000412,term_saving,2024-09-19,2026-09-09,24,0.06137,suspend,mobile/internet,VND,4247705950.0
ACC_X_000412_02,X_000412,term_saving,2024-02-18,2027-02-02,36,0.07426,active,atm,VND,3357719574.0
ACC_X_000412_03,X_000412,demand_saving,2023-10-22,,0,0.00216,active,branch,VND,3510530268.0
ACC_X_000412_04,X_000412,term_saving,2023-09-14,2024-09-08,12,0.05406,closed,mobile/internet,VND,3592822354.0
ACC_X_000412_05,X_000412,term_saving,2024-07-12,2026-07-02,24,0.06644,active,branch,EUR,3008084210.0
ACC_X_000413_01,X_000413,term_saving,2023-11-03,2024-10-28,12,0.05819,active,atm,VND,4654764396.0
ACC_X_000413_02,X_000413,term_saving,2024-08-01,2027-07-17,36,0.06526,active,mobile/internet,VND,6453436826.0
ACC_X_000413_03,X_000413,term_saving,2024-08-19,2027-08-04,36,0.07396,active,branch,VND,3834361638.0
ACC_X_000414_01,X_000414,term_saving,2024-11-12,2026-11-02,24,0.06474,suspend,mobile/internet,VND,3029266274.0
ACC_X_000414_02,X_000414,demand_saving,2024-02-17,,0,0.00316,active,mobile/internet,VND,1673621340.0
ACC_X_000414_03,X_000414,term_saving,2024-01-18,2026-01-07,24,0.06214,active,atm,EUR,3889937749.0
ACC_X_000414_04,X_000414,term_saving,2023-07-05,2026-06-19,36,0.0673,suspend,atm,VND,3704339615.0
ACC_X_000415_01,X_000415,term_saving,2024-01-18,2025-01-12,12,0.05677,active,mobile/internet,USD,9480800288.0
ACC_X_000415_02,X_000415,term_saving,2024-03-16,2025-03-11,12,0.05077,active,branch,VND,7887013704.0
ACC_X_000416_01,X_000416,term_saving,2024-11-13,2025-11-08,12,0.05097,active,atm,VND,6625439500.0
ACC_X_000416_02,X_000416,term_saving,2024-11-11,2026-11-01,24,0.06404,suspend,atm,VND,6062296575.0
ACC_X_000416_03,X_000416,term_saving,2023-11-02,2025-10-22,24,0.06279,active,branch,VND,4253677778.0
ACC_X_000417_01,X_000417,term_saving,2024-12-23,2025-12-18,12,0.05903,active,atm,VND,3623892904.0
ACC_X_000417_02,X_000417,term_saving,2023-09-20,2026-09-04,36,0.06805,closed,atm,VND,2770524143.0
ACC_X_000417_03,X_000417,term_saving,2024-10-04,2027-09-19,36,0.06949,suspend,atm,VND,2894515495.0
ACC_X_000417_04,X_000417,demand_saving,2023-12-15,,0,0.00078,active,mobile/internet,VND,3554466307.0
ACC_X_000418_01,X_000418,term_saving,2024-09-12,2026-09-02,24,0.06586,active,branch,VND,7061936922.0
ACC_X_000418_02,X_000418,term_saving,2024-01-14,2025-01-08,12,0.05919,active,mobile/internet,VND,7103158872.0
ACC_X_000419_01,X_000419,term_saving,2023-01-07,2024-01-02,12,0.05744,active,atm,VND,2396334238.0
ACC_X_000419_02,X_000419,term_saving,2024-06-16,2027-06-01,36,0.07204,suspend,atm,VND,3735814461.0
ACC_X_000419_03,X_000419,term_saving,2023-02-22,2026-02-06,36,0.06787,active,mobile/internet,VND,3909740824.0
ACC_X_000419_04,X_000419,term_saving,2023-01-18,2026-01-02,36,0.06578,active,atm,EUR,2497680934.0
ACC_X_000419_05,X_000419,demand_saving,2023-07-26,,0,0.00059,active,branch,USD,3183848005.0
ACC_X_000420_01,X_000420,term_saving,2023-04-04,2026-03-19,36,0.06545,active,mobile/internet,VND,5559352132.0
ACC_X_000420_02,X_000420,term_saving,2023-07-19,2024-07-13,12,0.05388,active,mobile/internet,VND,3820660189.0
ACC_X_000420_03,X_000420,demand_saving,2024-04-10,,0,0.00373,closed,branch,USD,6442139956.0
ACC_X_000421_01,X_000421,term_saving,2023-03-10,2026-02-22,36,0.06731,active,mobile/internet,USD,6156460734.0
ACC_X_000421_02,X_000421,term_saving,2023-06-11,2026-05-26,36,0.06511,active,branch,VND,9255102368.0
ACC_X_000422_01,X_000422,term_saving,2023-01-20,2026-01-04,36,0.07113,closed,mobile/internet,USD,7880383407.0
ACC_X_000422_02,X_000422,term_saving,2023-03-10,2024-03-04,12,0.05476,active,atm,VND,6683735201.0
ACC_X_000423_01,X_000423,term_saving,2024-12-23,2027-12-08,36,0.07194,active,mobile/internet,VND,6668039670.0
ACC_X_000423_02,X_000423,term_saving,2023-11-23,2026-11-07,36,0.06664,active,atm,VND,7095714313.0
ACC_X_000424_01,X_000424,demand_saving,2023-09-21,,0,0.00472,active,mobile/internet,VND,1360685510.0
ACC_X_000424_02,X_000424,term_saving,2024-10-26,2025-10-21,12,0.05148,active,atm,VND,2641795123.0
ACC_X_000424_03,X_000424,term_saving,2024-05-14,2026-05-04,24,0.06752,active,atm,VND,3185988163.0
ACC_X_000424_04,X_000424,term_saving,2023-12-12,2024-12-06,12,0.05937,suspend,mobile/internet,VND,3274225893.0
ACC_X_000424_05,X_000424,term_saving,2023-01-12,2025-12-27,36,0.07235,active,mobile/internet,VND,3267563004.0
ACC_X_000425_01,X_000425,term_saving,2023-11-10,2026-10-25,36,0.07169,active,mobile/internet,VND,9122407785.0
ACC_X_000425_02,X_000425,term_saving,2023-01-26,2026-01-10,36,0.06932,active,atm,VND,7352641731.0
ACC_X_000426_01,X_000426,term_saving,2023-02-24,2025-02-13,24,0.06495,closed,branch,USD,3969367555.0
ACC_X_000426_02,X_000426,term_saving,2024-06-17,2025-06-12,12,0.0547,active,atm,EUR,5726932242.0
ACC_X_000426_03,X_000426,term_saving,2024-05-25,2027-05-10,36,0.06551,active,atm,VND,3922943656.0
