card_id,customer_code,card_number,card_type,product_type,issue_date,expire_date,activation_date,credit_limit,available_credit,outstanding_balance,minimum_payment,due_date,interest_rate,card_status
CARD_E_000527_01,E_000527,****-****-****-3840,DEBIT,NOI_DIA,2024-10-27,2028-10-26,,0.0,0.0,0.0,0.0,2024-11-20,28.96,ACTIVE
CARD_E_000527_02,E_000527,****-****-****-9665,DEBIT,NOI_DIA,2021-05-29,2024-05-28,,0.0,0.0,0.0,0.0,2021-06-20,28.98,ACTIVE
CARD_E_000528_01,E_000528,****-****-****-4234,DEBIT,NOI_DIA,2021-11-23,2026-11-22,2021-11-24,0.0,0.0,0.0,0.0,2021-12-20,28.19,ACTIVE
CARD_E_000528_02,E_000528,****-****-****-1882,DEBIT,NOI_DIA,2024-07-07,2027-07-07,,0.0,0.0,0.0,0.0,2024-08-20,28.22,ACTIVE
CARD_E_000528_03,E_000528,****-****-****-8961,CREDIT,NOI_DIA,2021-09-16,2025-09-15,2021-09-19,51371728.302351944,42706143.57727437,8665584.725077575,433279.2362538788,2021-10-20,29.86,ACTIVE
CARD_E_000528_04,E_000528,****-****-****-1566,DEBIT,NOI_DIA,2023-08-01,2026-07-31,2023-08-05,0.0,0.0,0.0,0.0,2023-09-20,28.48,ACTIVE
CARD_E_000529_01,E_000529,****-****-****-4200,DEBIT,QUOC_TE,2020-02-05,2025-02-03,2020-02-15,0.0,0.0,0.0,0.0,2020-03-20,29.86,ACTIVE
CARD_E_000529_02,E_000529,****-****-****-4071,DEBIT,NOI_DIA,2022-07-09,2025-07-08,2022-07-16,0.0,0.0,0.0,0.0,2022-08-20,28.39,ACTIVE
CARD_E_000530_01,E_000530,****-****-****-9628,DEBIT,NOI_DIA,2021-11-09,2025-11-08,2021-11-13,0.0,0.0,0.0,0.0,2021-12-20,28.58,ACTIVE
CARD_E_000530_02,E_000530,****-****-****-2569,DEBIT,NOI_DIA,2022-05-22,2026-05-21,2022-05-26,0.0,0.0,0.0,0.0,2022-06-20,29.33,ACTIVE
CARD_E_000531_01,E_000531,****-****-****-2259,DEBIT,NOI_DIA,2024-08-14,2028-08-13,2024-08-30,0.0,0.0,0.0,0.0,2024-09-20,28.52,INACTIVE
CARD_E_000531_02,E_000531,****-****-****-9201,DEBIT,NOI_DIA,2021-05-23,2024-05-22,,0.0,0.0,0.0,0.0,2021-06-20,29.38,BLOCKED
CARD_E_000532_01,E_000532,****-****-****-5651,DEBIT,NOI_DIA,2024-10-06,2027-10-06,2024-10-10,0.0,0.0,0.0,0.0,2024-11-20,29.65,INACTIVE
CARD_E_000532_02,E_000532,****-****-****-2219,DEBIT,NOI_DIA,2023-12-10,2028-12-08,2023-12-15,0.0,0.0,0.0,0.0,2024-01-20,29.23,CLOSED
CARD_E_000532_03,E_000532,****-****-****-9140,DEBIT,NOI_DIA,2024-07-31,2029-07-30,,0.0,0.0,0.0,0.0,2024-08-20,28.91,ACTIVE
CARD_E_000533_01,E_000533,****-****-****-2504,DEBIT,NOI_DIA,2024-03-07,2027-03-07,,0.0,0.0,0.0,0.0,2024-04-20,28.75,CLOSED
CARD_E_000533_02,E_000533,****-****-****-4551,DEBIT,NOI_DIA,2020-10-04,2024-10-03,2020-10-08,0.0,0.0,0.0,0.0,2020-11-20,29.99,ACTIVE
CARD_E_000533_03,E_000533,****-****-****-4403,DEBIT,NOI_DIA,2023-09-11,2027-09-10,,0.0,0.0,0.0,0.0,2023-10-20,29.07,ACTIVE
CARD_E_000534_01,E_000534,****-****-****-5138,DEBIT,NOI_DIA,2021-05-28,2026-05-27,2021-06-05,0.0,0.0,0.0,0.0,2021-06-20,29.32,ACTIVE
CARD_E_000534_02,E_000534,****-****-****-5676,DEBIT,NOI_DIA,2023-02-19,2026-02-18,2023-02-26,0.0,0.0,0.0,0.0,2023-03-20,29.45,ACTIVE
CARD_E_000534_03,E_000534,****-****-****-9184,DEBIT,NOI_DIA,2020-07-03,2025-07-02,2020-07-18,0.0,0.0,0.0,0.0,2020-08-20,28.08,ACTIVE
CARD_E_000534_04,E_000534,****-****-****-4929,CREDIT,QUOC_TE,2023-11-11,2028-11-09,,68236923.61637889,32179055.221405834,36057868.394973055,1802893.4197486527,2023-12-20,29.26,ACTIVE
CARD_E_000535_01,E_000535,****-****-****-2377,CREDIT,NOI_DIA,2021-01-08,2026-01-07,2021-01-13,60840449.40577424,29550619.22551521,31289830.180259034,1564491.5090129517,2021-02-20,28.67,INACTIVE
CARD_E_000535_02,E_000535,****-****-****-5916,DEBIT,NOI_DIA,2021-07-16,2024-07-15,2021-08-02,0.0,0.0,0.0,0.0,2021-08-20,28.47,INACTIVE
CARD_E_000536_01,E_000536,****-****-****-7964,DEBIT,NOI_DIA,2024-02-08,2028-02-07,2024-03-08,0.0,0.0,0.0,0.0,2024-03-20,28.64,ACTIVE
CARD_E_000536_02,E_000536,****-****-****-2648,DEBIT,NOI_DIA,2024-05-25,2028-05-24,,0.0,0.0,0.0,0.0,2024-06-20,28.9,ACTIVE
CARD_E_000536_03,E_000536,****-****-****-1567,DEBIT,NOI_DIA,2024-01-22,2029-01-20,2024-01-26,0.0,0.0,0.0,0.0,2024-02-20,29.92,BLOCKED
CARD_E_000536_04,E_000536,****-****-****-8751,DEBIT,NOI_DIA,2024-08-15,2029-08-14,2024-09-12,0.0,0.0,0.0,0.0,2024-09-20,29.49,ACTIVE
CARD_E_000537_01,E_000537,****-****-****-8694,CREDIT,NOI_DIA,2021-03-12,2024-03-11,2021-03-15,68366885.53439885,33798356.201454856,34568529.332944,1728426.4666472,2021-04-20,28.68,ACTIVE
CARD_E_000537_02,E_000537,****-****-****-1268,DEBIT,NOI_DIA,2023-09-26,2027-09-25,,0.0,0.0,0.0,0.0,2023-10-20,28.68,ACTIVE
CARD_E_000537_03,E_000537,****-****-****-7713,DEBIT,NOI_DIA,2020-04-21,2023-04-21,2020-04-22,0.0,0.0,0.0,0.0,2020-05-20,29.39,ACTIVE
CARD_E_000537_04,E_000537,****-****-****-7356,DEBIT,NOI_DIA,2020-04-25,2025-04-24,,0.0,0.0,0.0,0.0,2020-05-20,29.96,ACTIVE
CARD_E_000538_01,E_000538,****-****-****-1272,DEBIT,NOI_DIA,2023-11-28,2027-11-27,2023-12-05,0.0,0.0,0.0,0.0,2023-12-20,28.91,INACTIVE
CARD_E_000538_02,E_000538,****-****-****-2844,CREDIT,NOI_DIA,2021-12-24,2026-12-23,2021-12-29,54481013.7253247,31372208.374430638,23108805.35089406,1155440.267544703,2022-01-20,28.16,ACTIVE
CARD_E_000539_01,E_000539,****-****-****-7140,DEBIT,NOI_DIA,2024-04-06,2027-04-06,2024-04-21,0.0,0.0,0.0,0.0,2024-05-20,29.9,ACTIVE
CARD_E_000539_02,E_000539,****-****-****-5412,DEBIT,NOI_DIA,2022-07-05,2026-07-04,2022-07-19,0.0,0.0,0.0,0.0,2022-08-20,29.8,ACTIVE
CARD_E_000540_01,E_000540,****-****-****-2388,DEBIT,NOI_DIA,2022-09-06,2026-09-05,2022-10-04,0.0,0.0,0.0,0.0,2022-10-20,28.91,ACTIVE
CARD_E_000540_02,E_000540,****-****-****-4152,DEBIT,NOI_DIA,2024-11-22,2028-11-21,2024-11-24,0.0,0.0,0.0,0.0,2024-12-20,29.34,ACTIVE
CARD_E_000541_01,E_000541,****-****-****-8504,DEBIT,NOI_DIA,2023-02-26,2026-02-25,2023-03-03,0.0,0.0,0.0,0.0,2023-03-20,29.99,ACTIVE
CARD_E_000541_02,E_000541,****-****-****-5158,DEBIT,NOI_DIA,2024-05-11,2027-05-11,,0.0,0.0,0.0,0.0,2024-06-20,29.18,ACTIVE
CARD_E_000541_03,E_000541,****-****-****-1548,DEBIT,QUOC_TE,2022-12-05,2026-12-04,2022-12-08,0.0,0.0,0.0,0.0,2023-01-20,29.36,ACTIVE
CARD_E_000541_04,E_000541,****-****-****-4717,CREDIT,NOI_DIA,2022-07-03,2027-07-02,,55300099.1063419,17344732.900823265,37955366.20551863,1897768.3102759318,2022-08-20,28.65,ACTIVE
CARD_E_000542_01,E_000542,****-****-****-7399,DEBIT,NOI_DIA,2023-03-09,2027-03-08,2023-04-03,0.0,0.0,0.0,0.0,2023-04-20,28.89,INACTIVE
CARD_E_000542_02,E_000542,****-****-****-9419,DEBIT,NOI_DIA,2023-06-03,2028-06-01,2023-06-07,0.0,0.0,0.0,0.0,2023-07-20,29.82,BLOCKED
CARD_E_000542_03,E_000542,****-****-****-8976,DEBIT,NOI_DIA,2022-02-04,2025-02-03,2022-03-04,0.0,0.0,0.0,0.0,2022-03-20,28.25,INACTIVE
CARD_E_000542_04,E_000542,****-****-****-6081,DEBIT,NOI_DIA,2022-07-02,2027-07-01,,0.0,0.0,0.0,0.0,2022-08-20,29.44,ACTIVE
CARD_E_000543_01,E_000543,****-****-****-9554,DEBIT,NOI_DIA,2022-10-01,2025-09-30,2022-10-18,0.0,0.0,0.0,0.0,2022-11-20,29.11,ACTIVE
CARD_E_000543_02,E_000543,****-****-****-3057,DEBIT,QUOC_TE,2023-08-08,2027-08-07,2023-08-10,0.0,0.0,0.0,0.0,2023-09-20,28.87,ACTIVE
CARD_E_000543_03,E_000543,****-****-****-2732,DEBIT,NOI_DIA,2024-07-22,2029-07-21,2024-08-17,0.0,0.0,0.0,0.0,2024-08-20,28.13,ACTIVE
CARD_E_000544_01,E_000544,****-****-****-7286,DEBIT,NOI_DIA,2023-04-14,2028-04-12,2023-04-28,0.0,0.0,0.0,0.0,2023-05-20,28.49,INACTIVE
CARD_E_000544_02,E_000544,****-****-****-8767,DEBIT,NOI_DIA,2021-05-01,2024-04-30,2021-05-02,0.0,0.0,0.0,0.0,2021-06-20,28.93,ACTIVE
CARD_E_000544_03,E_000544,****-****-****-6556,DEBIT,NOI_DIA,2021-10-01,2025-09-30,,0.0,0.0,0.0,0.0,2021-11-20,29.09,CLOSED
CARD_E_000545_01,E_000545,****-****-****-7695,DEBIT,NOI_DIA,2020-08-20,2024-08-19,,0.0,0.0,0.0,0.0,2020-09-20,28.15,ACTIVE
CARD_E_000545_02,E_000545,****-****-****-3022,DEBIT,NOI_DIA,2022-02-11,2026-02-10,2022-03-13,0.0,0.0,0.0,0.0,2022-03-20,29.74,INACTIVE
CARD_E_000545_03,E_000545,****-****-****-6302,DEBIT,NOI_DIA,2024-10-10,2029-10-09,2024-10-15,0.0,0.0,0.0,0.0,2024-11-20,29.01,BLOCKED
CARD_E_000546_01,E_000546,****-****-****-8492,CREDIT,NOI_DIA,2022-11-13,2027-11-12,2022-11-17,66838542.3721486,22665604.227511026,44172938.14463758,2208646.907231879,2022-12-20,29.11,ACTIVE
CARD_E_000546_02,E_000546,****-****-****-1537,DEBIT,NOI_DIA,2021-04-07,2026-04-06,2021-04-11,0.0,0.0,0.0,0.0,2021-05-20,28.56,ACTIVE
CARD_E_000547_01,E_000547,****-****-****-9760,DEBIT,NOI_DIA,2020-11-27,2025-11-26,2020-12-01,0.0,0.0,0.0,0.0,2020-12-20,28.82,ACTIVE
CARD_E_000547_02,E_000547,****-****-****-3393,DEBIT,NOI_DIA,2024-02-21,2028-02-20,2024-03-22,0.0,0.0,0.0,0.0,2024-03-20,29.89,ACTIVE
CARD_E_000547_03,E_000547,****-****-****-3328,CREDIT,NOI_DIA,2024-09-30,2028-09-29,,59814298.814864285,38539712.6188701,21274586.195994183,1063729.3097997091,2024-10-20,28.1,CLOSED
CARD_E_000547_04,E_000547,****-****-****-4590,DEBIT,NOI_DIA,2020-05-24,2023-05-24,2020-05-26,0.0,0.0,0.0,0.0,2020-06-20,28.93,INACTIVE
CARD_E_000548_01,E_000548,****-****-****-1689,DEBIT,NOI_DIA,2023-01-03,2026-01-02,,0.0,0.0,0.0,0.0,2023-02-20,28.48,ACTIVE
CARD_E_000548_02,E_000548,****-****-****-2811,DEBIT,NOI_DIA,2023-06-18,2027-06-17,2023-06-21,0.0,0.0,0.0,0.0,2023-07-20,28.17,ACTIVE
CARD_E_000549_01,E_000549,****-****-****-1288,DEBIT,NOI_DIA,2021-02-16,2026-02-15,,0.0,0.0,0.0,0.0,2021-03-20,28.92,ACTIVE
CARD_E_000549_02,E_000549,****-****-****-2966,DEBIT,NOI_DIA,2021-06-08,2024-06-07,2021-06-12,0.0,0.0,0.0,0.0,2021-07-20,28.24,ACTIVE
CARD_E_000549_03,E_000549,****-****-****-8389,DEBIT,NOI_DIA,2024-12-27,2029-12-26,2025-01-03,0.0,0.0,0.0,0.0,2025-01-20,28.26,ACTIVE
CARD_E_000550_01,E_000550,****-****-****-7942,DEBIT,NOI_DIA,2024-05-28,2029-05-27,2024-06-01,0.0,0.0,0.0,0.0,2024-06-20,28.72,ACTIVE
CARD_E_000550_02,E_000550,****-****-****-8301,DEBIT,NOI_DIA,2023-03-31,2027-03-30,,0.0,0.0,0.0,0.0,2023-04-20,28.23,ACTIVE
CARD_E_000550_03,E_000550,****-****-****-4949,CREDIT,NOI_DIA,2023-03-03,2026-03-02,2023-03-05,52102318.90587158,44954592.87946679,7147726.026404788,357386.30132023944,2023-04-20,29.45,INACTIVE
CARD_E_000551_01,E_000551,****-****-****-3153,DEBIT,NOI_DIA,2023-07-05,2028-07-03,,0.0,0.0,0.0,0.0,2023-08-20,28.94,CLOSED
CARD_E_000551_02,E_000551,****-****-****-8664,DEBIT,NOI_DIA,2021-02-06,2026-02-05,2021-02-12,0.0,0.0,0.0,0.0,2021-03-20,28.5,ACTIVE
CARD_E_000551_03,E_000551,****-****-****-3554,DEBIT,NOI_DIA,2024-05-29,2027-05-29,2024-06-05,0.0,0.0,0.0,0.0,2024-06-20,28.69,CLOSED
CARD_E_000551_04,E_000551,****-****-****-8034,DEBIT,NOI_DIA,2022-01-27,2026-01-26,,0.0,0.0,0.0,0.0,2022-02-20,29.69,ACTIVE
CARD_E_000552_01,E_000552,****-****-****-1776,DEBIT,NOI_DIA,2022-02-12,2027-02-11,2022-03-03,0.0,0.0,0.0,0.0,2022-03-20,29.86,ACTIVE
CARD_E_000552_02,E_000552,****-****-****-7939,DEBIT,NOI_DIA,2024-01-17,2028-01-16,2024-02-14,0.0,0.0,0.0,0.0,2024-02-20,28.24,ACTIVE
CARD_E_000552_03,E_000552,****-****-****-5122,DEBIT,NOI_DIA,2021-06-22,2026-06-21,2021-06-28,0.0,0.0,0.0,0.0,2021-07-20,28.88,ACTIVE
CARD_E_000553_01,E_000553,****-****-****-7912,DEBIT,NOI_DIA,2024-05-31,2028-05-30,,0.0,0.0,0.0,0.0,2024-06-20,29.96,ACTIVE
CARD_E_000553_02,E_000553,****-****-****-1732,CREDIT,NOI_DIA,2023-05-29,2028-05-27,2023-06-17,51099014.04277319,30633164.18856765,20465849.854205538,1023292.492710277,2023-06-20,28.46,CLOSED
CARD_E_000553_03,E_000553,****-****-****-6572,DEBIT,NOI_DIA,2024-08-03,2027-08-03,2024-08-28,0.0,0.0,0.0,0.0,2024-09-20,29.73,INACTIVE
CARD_E_000553_04,E_000553,****-****-****-5065,DEBIT,NOI_DIA,2023-08-28,2028-08-26,2023-09-22,0.0,0.0,0.0,0.0,2023-09-20,28.52,ACTIVE
CARD_E_000554_01,E_000554,****-****-****-8726,DEBIT,NOI_DIA,2022-09-09,2026-09-08,2022-10-01,0.0,0.0,0.0,0.0,2022-10-20,28.15,CLOSED
CARD_E_000554_02,E_000554,****-****-****-7847,DEBIT,QUOC_TE,2023-08-20,2028-08-18,,0.0,0.0,0.0,0.0,2023-09-20,28.79,ACTIVE
CARD_E_000554_03,E_000554,****-****-****-6367,CREDIT,NOI_DIA,2022-07-09,2026-07-08,,58336385.5746908,46857087.96031904,11479297.614371756,573964.8807185878,2022-08-20,28.38,INACTIVE
CARD_E_000554_04,E_000554,****-****-****-4178,DEBIT,NOI_DIA,2022-10-25,2026-10-24,2022-11-06,0.0,0.0,0.0,0.0,2022-11-20,29.38,ACTIVE
CARD_E_000555_01,E_000555,****-****-****-5553,DEBIT,NOI_DIA,2023-01-29,2027-01-28,2023-02-22,0.0,0.0,0.0,0.0,2023-02-20,28.52,ACTIVE
CARD_E_000555_02,E_000555,****-****-****-2281,DEBIT,NOI_DIA,2021-01-31,2024-01-31,2021-02-12,0.0,0.0,0.0,0.0,2021-02-20,28.99,ACTIVE
CARD_E_000555_03,E_000555,****-****-****-7159,DEBIT,NOI_DIA,2021-06-30,2025-06-29,,0.0,0.0,0.0,0.0,2021-07-20,29.78,ACTIVE
CARD_E_000556_01,E_000556,****-****-****-9548,CREDIT,NOI_DIA,2021-12-03,2025-12-02,2021-12-04,54254044.175276816,13122333.154574566,41131711.02070225,2056585.5510351127,2022-01-20,29.15,ACTIVE
CARD_E_000556_02,E_000556,****-****-****-9513,DEBIT,NOI_DIA,2021-09-05,2025-09-04,2021-09-12,0.0,0.0,0.0,0.0,2021-10-20,28.81,ACTIVE
CARD_E_000557_01,E_000557,****-****-****-2915,CREDIT,NOI_DIA,2024-07-16,2028-07-15,2024-07-19,56053858.27071778,14878566.239099719,41175292.03161806,2058764.601580903,2024-08-20,28.28,ACTIVE
CARD_E_000557_02,E_000557,****-****-****-1017,CREDIT,NOI_DIA,2020-02-07,2024-02-06,2020-02-11,58907027.76701381,20087787.90796248,38819239.85905133,1940961.9929525666,2020-03-20,29.19,INACTIVE
CARD_E_000557_03,E_000557,****-****-****-2663,DEBIT,NOI_DIA,2023-04-25,2028-04-23,2023-04-29,0.0,0.0,0.0,0.0,2023-05-20,29.38,ACTIVE
CARD_E_000557_04,E_000557,****-****-****-5430,DEBIT,NOI_DIA,2024-09-02,2027-09-02,2024-09-06,0.0,0.0,0.0,0.0,2024-10-20,28.19,INACTIVE
CARD_E_000558_01,E_000558,****-****-****-6497,DEBIT,NOI_DIA,2022-07-21,2027-07-20,2022-08-06,0.0,0.0,0.0,0.0,2022-08-20,28.66,EXPIRED
CARD_E_000558_02,E_000558,****-****-****-9858,CREDIT,NOI_DIA,2021-08-07,2025-08-06,,55556645.834372185,30059643.124512598,25497002.709859587,1274850.1354929795,2021-09-20,29.17,ACTIVE
CARD_E_000559_01,E_000559,****-****-****-3968,DEBIT,NOI_DIA,2021-03-17,2024-03-16,2021-04-06,0.0,0.0,0.0,0.0,2021-04-20,29.13,INACTIVE
CARD_E_000559_02,E_000559,****-****-****-3501,DEBIT,NOI_DIA,2023-03-01,2026-02-28,2023-03-04,0.0,0.0,0.0,0.0,2023-04-20,28.96,INACTIVE
CARD_E_000559_03,E_000559,****-****-****-3086,DEBIT,NOI_DIA,2023-08-26,2026-08-25,2023-08-31,0.0,0.0,0.0,0.0,2023-09-20,29.31,ACTIVE
CARD_E_000559_04,E_000559,****-****-****-6758,DEBIT,NOI_DIA,2022-02-05,2025-02-04,,0.0,0.0,0.0,0.0,2022-03-20,28.84,ACTIVE
CARD_E_000560_01,E_000560,****-****-****-3216,DEBIT,NOI_DIA,2021-08-07,2025-08-06,2021-09-03,0.0,0.0,0.0,0.0,2021-09-20,28.51,ACTIVE
CARD_E_000560_02,E_000560,****-****-****-8464,DEBIT,NOI_DIA,2022-11-27,2025-11-26,2022-11-30,0.0,0.0,0.0,0.0,2022-12-20,29.75,INACTIVE
CARD_E_000561_01,E_000561,****-****-****-8729,DEBIT,NOI_DIA,2023-12-18,2026-12-17,2024-01-09,0.0,0.0,0.0,0.0,2024-01-20,28.13,ACTIVE
CARD_E_000561_02,E_000561,****-****-****-1336,CREDIT,NOI_DIA,2020-06-16,2025-06-15,2020-07-15,57146462.33742888,26433011.973986413,30713450.36344247,1535672.5181721235,2020-07-20,28.79,ACTIVE
CARD_E_000562_01,E_000562,****-****-****-6158,DEBIT,NOI_DIA,2021-11-28,2024-11-27,,0.0,0.0,0.0,0.0,2021-12-20,28.61,EXPIRED
CARD_E_000562_02,E_000562,****-****-****-4345,DEBIT,QUOC_TE,2023-04-12,2027-04-11,2023-04-16,0.0,0.0,0.0,0.0,2023-05-20,28.01,ACTIVE
CARD_E_000562_03,E_000562,****-****-****-9827,DEBIT,NOI_DIA,2020-05-01,2024-04-30,2020-05-07,0.0,0.0,0.0,0.0,2020-06-20,29.68,ACTIVE
CARD_E_000563_01,E_000563,****-****-****-5042,DEBIT,NOI_DIA,2022-05-13,2025-05-12,2022-05-28,0.0,0.0,0.0,0.0,2022-06-20,29.57,ACTIVE
CARD_E_000563_02,E_000563,****-****-****-3220,DEBIT,NOI_DIA,2024-10-24,2027-10-24,2024-10-27,0.0,0.0,0.0,0.0,2024-11-20,29.31,ACTIVE
CARD_E_000564_01,E_000564,****-****-****-3895,DEBIT,NOI_DIA,2020-03-19,2024-03-18,2020-04-02,0.0,0.0,0.0,0.0,2020-04-20,28.14,ACTIVE
CARD_E_000564_02,E_000564,****-****-****-8215,DEBIT,NOI_DIA,2022-11-13,2027-11-12,,0.0,0.0,0.0,0.0,2022-12-20,29.66,LOST
CARD_E_000564_03,E_000564,****-****-****-4182,DEBIT,NOI_DIA,2022-05-02,2027-05-01,2022-05-11,0.0,0.0,0.0,0.0,2022-06-20,28.89,ACTIVE
CARD_E_000564_04,E_000564,****-****-****-6035,DEBIT,NOI_DIA,2022-10-24,2026-10-23,,0.0,0.0,0.0,0.0,2022-11-20,29.75,ACTIVE
CARD_E_000565_01,E_000565,****-****-****-4647,DEBIT,NOI_DIA,2021-05-02,2025-05-01,2021-05-04,0.0,0.0,0.0,0.0,2021-06-20,28.04,ACTIVE
CARD_E_000565_02,E_000565,****-****-****-8425,DEBIT,NOI_DIA,2021-11-02,2024-11-01,2021-11-09,0.0,0.0,0.0,0.0,2021-12-20,28.73,INACTIVE
CARD_E_000565_03,E_000565,****-****-****-1568,DEBIT,NOI_DIA,2021-05-02,2026-05-01,,0.0,0.0,0.0,0.0,2021-06-20,29.94,ACTIVE
CARD_E_000566_01,E_000566,****-****-****-5233,DEBIT,NOI_DIA,2024-12-19,2028-12-18,,0.0,0.0,0.0,0.0,2025-01-20,28.25,ACTIVE
CARD_E_000566_02,E_000566,****-****-****-3203,DEBIT,NOI_DIA,2024-06-04,2027-06-04,,0.0,0.0,0.0,0.0,2024-07-20,28.6,ACTIVE
CARD_E_000567_01,E_000567,****-****-****-2356,DEBIT,NOI_DIA,2022-11-02,2027-11-01,2022-11-28,0.0,0.0,0.0,0.0,2022-12-20,29.67,INACTIVE
CARD_E_000567_02,E_000567,****-****-****-4708,DEBIT,NOI_DIA,2023-02-01,2028-01-31,2023-02-19,0.0,0.0,0.0,0.0,2023-03-20,29.85,ACTIVE
CARD_E_000567_03,E_000567,****-****-****-4570,CREDIT,NOI_DIA,2024-07-28,2029-07-27,2024-07-29,50617720.61728644,39020768.248261556,11596952.369024886,579847.6184512443,2024-08-20,28.72,ACTIVE
CARD_E_000568_01,E_000568,****-****-****-8947,DEBIT,NOI_DIA,2021-07-16,2026-07-15,2021-07-21,0.0,0.0,0.0,0.0,2021-08-20,28.56,ACTIVE
CARD_E_000568_02,E_000568,****-****-****-2335,DEBIT,NOI_DIA,2021-08-03,2026-08-02,2021-08-07,0.0,0.0,0.0,0.0,2021-09-20,29.6,CLOSED
CARD_E_000569_01,E_000569,****-****-****-6159,DEBIT,NOI_DIA,2021-01-10,2024-01-10,,0.0,0.0,0.0,0.0,2021-02-20,29.34,CLOSED
CARD_E_000569_02,E_000569,****-****-****-9838,DEBIT,NOI_DIA,2023-10-17,2027-10-16,2023-10-24,0.0,0.0,0.0,0.0,2023-11-20,28.65,ACTIVE
CARD_E_000570_01,E_000570,****-****-****-7415,DEBIT,NOI_DIA,2024-06-02,2029-06-01,,0.0,0.0,0.0,0.0,2024-07-20,28.47,ACTIVE
CARD_E_000570_02,E_000570,****-****-****-4117,DEBIT,NOI_DIA,2021-10-25,2024-10-24,,0.0,0.0,0.0,0.0,2021-11-20,29.81,ACTIVE
CARD_E_000570_03,E_000570,****-****-****-4492,DEBIT,NOI_DIA,2021-04-21,2025-04-20,,0.0,0.0,0.0,0.0,2021-05-20,29.55,ACTIVE
CARD_E_000571_01,E_000571,****-****-****-8914,DEBIT,NOI_DIA,2022-11-08,2027-11-07,,0.0,0.0,0.0,0.0,2022-12-20,29.71,ACTIVE
CARD_E_000571_02,E_000571,****-****-****-5574,DEBIT,NOI_DIA,2021-08-19,2025-08-18,2021-08-22,0.0,0.0,0.0,0.0,2021-09-20,28.03,ACTIVE
CARD_E_000571_03,E_000571,****-****-****-8908,DEBIT,NOI_DIA,2024-03-07,2028-03-06,2024-03-13,0.0,0.0,0.0,0.0,2024-04-20,29.86,ACTIVE
CARD_E_000571_04,E_000571,****-****-****-8692,DEBIT,NOI_DIA,2022-11-08,2027-11-07,2022-11-15,0.0,0.0,0.0,0.0,2022-12-20,28.54,ACTIVE
CARD_E_000572_01,E_000572,****-****-****-1307,CREDIT,NOI_DIA,2022-02-24,2026-02-23,,56153199.19767699,26091211.097286154,30061988.100390833,1503099.4050195417,2022-03-20,29.64,ACTIVE
CARD_E_000572_02,E_000572,****-****-****-6582,DEBIT,NOI_DIA,2024-03-12,2027-03-12,2024-03-16,0.0,0.0,0.0,0.0,2024-04-20,29.14,EXPIRED
CARD_E_000573_01,E_000573,****-****-****-5192,DEBIT,NOI_DIA,2021-06-09,2025-06-08,2021-06-11,0.0,0.0,0.0,0.0,2021-07-20,28.58,ACTIVE
CARD_E_000573_02,E_000573,****-****-****-7319,DEBIT,NOI_DIA,2023-04-13,2028-04-11,2023-05-13,0.0,0.0,0.0,0.0,2023-05-20,28.58,ACTIVE
CARD_E_000574_01,E_000574,****-****-****-8179,CREDIT,NOI_DIA,2024-11-07,2027-11-07,,62467898.432513036,35081620.78596693,27386277.646546107,1369313.8823273054,2024-12-20,29.61,ACTIVE
CARD_E_000574_02,E_000574,****-****-****-9009,DEBIT,NOI_DIA,2020-10-07,2024-10-06,2020-10-13,0.0,0.0,0.0,0.0,2020-11-20,29.38,ACTIVE
CARD_E_000574_03,E_000574,****-****-****-5607,DEBIT,NOI_DIA,2020-02-22,2024-02-21,,0.0,0.0,0.0,0.0,2020-03-20,28.81,CLOSED
CARD_E_000574_04,E_000574,****-****-****-7073,DEBIT,NOI_DIA,2024-01-24,2029-01-22,,0.0,0.0,0.0,0.0,2024-02-20,29.01,ACTIVE
CARD_E_000575_01,E_000575,****-****-****-2075,DEBIT,NOI_DIA,2021-09-23,2024-09-22,,0.0,0.0,0.0,0.0,2021-10-20,28.2,ACTIVE
CARD_E_000575_02,E_000575,****-****-****-5102,DEBIT,NOI_DIA,2022-03-16,2027-03-15,2022-03-19,0.0,0.0,0.0,0.0,2022-04-20,29.27,ACTIVE
CARD_E_000576_01,E_000576,****-****-****-4507,DEBIT,NOI_DIA,2020-05-26,2023-05-26,,0.0,0.0,0.0,0.0,2020-06-20,28.12,ACTIVE
CARD_E_000576_02,E_000576,****-****-****-9309,DEBIT,NOI_DIA,2022-05-30,2025-05-29,,0.0,0.0,0.0,0.0,2022-06-20,29.33,ACTIVE
CARD_E_000576_03,E_000576,****-****-****-7212,DEBIT,NOI_DIA,2022-08-29,2026-08-28,2022-09-04,0.0,0.0,0.0,0.0,2022-09-20,28.41,INACTIVE
CARD_E_000576_04,E_000576,****-****-****-7198,DEBIT,NOI_DIA,2024-02-01,2028-01-31,2024-02-22,0.0,0.0,0.0,0.0,2024-03-20,29.74,ACTIVE
CARD_E_000577_01,E_000577,****-****-****-5717,CREDIT,NOI_DIA,2020-03-04,2023-03-04,,52241170.22265821,31954980.795354497,20286189.427303713,1014309.4713651857,2020-04-20,28.23,INACTIVE
CARD_E_000577_02,E_000577,****-****-****-8494,DEBIT,QUOC_TE,2021-07-14,2024-07-13,,0.0,0.0,0.0,0.0,2021-08-20,28.98,ACTIVE
