customer_code,full_name,gender,dob,city,marital_status,nationality,occupation,income_range,income_currency,source_of_income,status,customer_segment
X_000299,Trần Thị Bình,Nữ,1978-10-10 23:42:06.221997,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000300,Ngô Thị Long,Nữ,1999-10-05 23:42:06.221997,Thái Nguyên,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000301,Vũ Minh Tâm,Nam,1984-10-08 23:42:06.221997,Lai Châu,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000302,Đỗ Thị Yến,Nữ,1988-10-07 23:42:06.221997,Thái Nguyên,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000303,Bùi Văn Hải,Nam,1977-10-10 23:42:06.221997,Bắc Kạn,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000304,Hoàng Văn Em,Nam,1995-10-06 23:42:06.222993,Gia Lai,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000305,Lê Thị Cường,Nữ,1982-10-09 23:42:06.222993,Bạc Liêu,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000306,Nguyễn Thị An,Nữ,1983-10-09 23:42:06.222993,Tuyên Quang,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Inactive,X
X_000307,Phan Thị Oanh,Nữ,1991-10-07 23:42:06.222993,Lai Châu,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000308,Đinh Thị Quang,Nữ,1977-10-10 23:42:06.222993,Lai Châu,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000309,Vũ Minh Tâm,Nam,1994-10-06 23:42:06.222993,Vĩnh Phúc,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000310,Bùi Văn Hải,Nam,1982-10-09 23:42:06.222993,Hà Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000311,Phạm Quang Huy,Nam,1981-10-09 23:42:06.222993,TP. Hồ Chí Minh,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000312,Đặng Văn Giang,Nam,1987-10-08 23:42:06.223994,Bắc Ninh,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000313,Đỗ Thị Hùng,Nữ,1973-10-11 23:42:06.223994,Yên Bái,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Inactive,X
X_000314,Dương Thị Minh,Nữ,1994-10-06 23:42:06.223994,Sóc Trăng,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000315,Chu Văn Tài,Nam,1985-10-08 23:42:06.223994,Nghệ An,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000316,Trần Văn Bình,Nam,1979-10-10 23:42:06.223994,Quảng Trị,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000317,Ngô Văn Long,Nam,1982-10-09 23:42:06.223994,An Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,USD,Kinh doanh,Active,X
X_000318,Tôn Văn Rồng,Nam,1973-10-11 23:42:06.223994,Kiên Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,USD,Lương,Active,X
X_000319,Võ Thị Phúc,Nữ,1993-10-06 23:42:06.223994,Đắk Lắk,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000320,Chu Văn Tài,Nam,1988-10-07 23:42:06.223994,Nghệ An,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000321,Hoàng Thị Em,Nữ,1993-10-06 23:42:06.223994,Thái Nguyên,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
X_000322,Bùi Thị Hải,Nữ,1985-10-08 23:42:06.224992,Vĩnh Long,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000323,Lê Thị Hương,Nữ,1986-10-08 23:42:06.224992,Phú Yên,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000324,Trần Đức Thành,Nam,1985-10-08 23:42:06.224992,Quảng Ninh,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000325,Chu Thị Tài,Nữ,1997-10-05 23:42:06.224992,An Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000326,Bùi Văn Thắng,Nam,2000-10-04 23:42:06.224992,Hà Tĩnh,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000327,Lưu Văn Sơn,Nam,1996-10-05 23:42:06.224992,Quảng Trị,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Inactive,X
X_000328,Đỗ Thị Hùng,Nữ,1999-10-05 23:42:06.224992,Bình Phước,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000329,Đặng Quốc Bảo,Nam,1994-10-06 23:42:06.224992,Quảng Ngãi,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Inactive,X
X_000330,Nguyễn Văn An,Nam,1975-10-11 23:42:06.224992,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000331,Trần Đức Thành,Nam,1986-10-08 23:42:06.224992,Quảng Nam,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000332,Phạm Thị Nga,Nữ,1988-10-07 23:42:06.224992,Bình Phước,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000333,Đỗ Minh Khang,Nam,1988-10-07 23:42:06.224992,Kiên Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000334,Nguyễn Văn An,Nam,1997-10-05 23:42:06.224992,TP. Hồ Chí Minh,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000335,Trần Thị Bình,Nữ,1970-10-12 23:42:06.224992,Hà Tĩnh,Kết hôn,Nước ngoài,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Inactive,X
X_000336,Trần Thị Lan,Nữ,1972-10-11 23:42:06.224992,Bắc Ninh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000337,Võ Văn Phúc,Nam,1986-10-08 23:42:06.224992,Hải Dương,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000338,Lê Hoàng Nam,Nam,1970-10-12 23:42:06.224992,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000339,Bùi Văn Hải,Nam,1996-10-05 23:42:06.224992,Quảng Bình,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000340,Lương Văn Uy,Nam,1971-10-12 23:42:06.224992,Bình Thuận,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000341,Phan Thị Oanh,Nữ,1992-10-06 23:42:06.224992,Bình Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000342,Trần Thị Lan,Nữ,1998-10-05 23:42:06.224992,Nam Định,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000343,Nguyễn Văn An,Nam,1980-10-09 23:42:06.226049,An Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000344,Hoàng Văn Em,Nam,1999-10-05 23:42:06.226049,Bạc Liêu,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000345,Vũ Thị Hoa,Nữ,1974-10-11 23:42:06.226049,Bắc Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000346,Đỗ Văn Hùng,Nam,1987-10-08 23:42:06.226049,Gia Lai,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000347,Dương Văn Minh,Nam,1991-10-07 23:42:06.226049,Gia Lai,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000348,Trần Thị Lan,Nữ,2000-10-04 23:42:06.226049,Tây Ninh,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000349,Vũ Văn Phong,Nam,1977-10-10 23:42:06.226049,Khánh Hòa,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Inactive,X
X_000350,Hoàng Thị Em,Nữ,1990-10-07 23:42:06.226049,Quảng Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000351,Phạm Quang Huy,Nam,1995-10-06 23:42:06.226049,Đồng Nai,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000352,Tôn Thị Rồng,Nữ,1990-10-07 23:42:06.226049,Hà Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000353,Phan Thị Oanh,Nữ,1983-10-09 23:42:06.226049,Kon Tum,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000354,Chu Văn Tài,Nam,1991-10-07 23:42:06.226049,Quảng Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000355,Dương Văn Minh,Nam,1988-10-07 23:42:06.226049,Hậu Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000356,Trần Văn Bình,Nam,1972-10-11 23:42:06.226049,Lâm Đồng,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000357,Đặng Thị Giang,Nữ,1987-10-08 23:42:06.226049,Phú Thọ,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000358,Hồ Thị Khoa,Nữ,1984-10-08 23:42:06.226049,Quảng Ninh,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000359,Võ Văn Phúc,Nam,1996-10-05 23:42:06.226049,Phú Thọ,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000360,Chu Văn Tài,Nam,1978-10-10 23:42:06.226049,Thanh Hóa,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000361,Phạm Văn Dũng,Nam,1974-10-11 23:42:06.226049,Quảng Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000362,Trần Thị Lan,Nữ,1975-10-11 23:42:06.226049,Hưng Yên,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000363,Ngô Thị Long,Nữ,1996-10-05 23:42:06.226049,Cà Mau,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000364,Dương Văn Minh,Nam,1992-10-06 23:42:06.226990,Tiền Giang,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000365,Bùi Thị Hải,Nữ,1991-10-07 23:42:06.226990,Quảng Nam,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000366,Tôn Văn Rồng,Nam,1978-10-10 23:42:06.226990,Sơn La,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000367,Nguyễn Minh Tuấn,Nam,1990-10-07 23:42:06.226990,Lào Cai,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000368,Đỗ Minh Khang,Nam,1992-10-06 23:42:06.226990,Hà Tĩnh,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000369,Phạm Văn Dũng,Nam,1982-10-09 23:42:06.226990,Bắc Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000370,Võ Văn Phúc,Nam,1980-10-09 23:42:06.226990,Bình Dương,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000371,Bùi Thị Ngọc,Nữ,1982-10-09 23:42:06.226990,Ninh Bình,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Closed,X
X_000372,Lê Hoàng Nam,Nam,1974-10-11 23:42:06.226990,Bắc Kạn,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Inactive,X
X_000373,Đỗ Minh Khang,Nam,1989-10-07 23:42:06.226990,Ninh Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000374,Vũ Minh Tâm,Nam,1991-10-07 23:42:06.226990,Sơn La,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000375,Bùi Thị Hải,Nữ,1976-10-10 23:42:06.226990,Thái Nguyên,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
X_000376,Chu Thị Tài,Nữ,1985-10-08 23:42:06.226990,Hòa Bình,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000377,Nguyễn Thị Mai,Nữ,1986-10-08 23:42:06.226990,Bến Tre,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000378,Phạm Quang Huy,Nam,1988-10-07 23:42:06.226990,Quảng Trị,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000379,Nguyễn Thị An,Nữ,1997-10-05 23:42:06.226990,Bình Dương,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000380,Đinh Văn Quang,Nam,1980-10-09 23:42:06.226990,Đồng Nai,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000381,Đặng Thị Giang,Nữ,1997-10-05 23:42:06.226990,Đắk Lắk,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Inactive,X
X_000382,Đặng Quốc Bảo,Nam,1985-10-08 23:42:06.226990,Gia Lai,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000383,Phạm Thị Dũng,Nữ,1981-10-09 23:42:06.226990,Bình Định,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000384,Lý Thị Nam,Nữ,1995-10-06 23:42:06.226990,Lâm Đồng,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000385,Võ Văn Phúc,Nam,1986-10-08 23:42:06.227992,TP. Hồ Chí Minh,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000386,Hoàng Văn Đức,Nam,1977-10-10 23:42:06.227992,Bình Định,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000387,Phạm Thị Dũng,Nữ,1980-10-09 23:42:06.227992,Quảng Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Closed,X
X_000388,Hoàng Thị Em,Nữ,1981-10-09 23:42:06.227992,Bà Rịa - Vũng Tàu,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000389,Nguyễn Minh Tuấn,Nam,1982-10-09 23:42:06.227992,Nghệ An,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000390,Dương Thị Minh,Nữ,1983-10-09 23:42:06.227992,Tuyên Quang,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000391,Lưu Thị Sơn,Nữ,2000-10-04 23:42:06.227992,Gia Lai,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000392,Nguyễn Thị An,Nữ,1999-10-05 23:42:06.227992,Hà Tĩnh,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000393,Lê Hoàng Nam,Nam,1975-10-11 23:42:06.227992,Cần Thơ,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000394,Đặng Văn Giang,Nam,1976-10-10 23:42:06.227992,Thái Bình,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000395,Tôn Thị Rồng,Nữ,1982-10-09 23:42:06.227992,Nam Định,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000396,Đỗ Văn Hùng,Nam,1993-10-06 23:42:06.227992,Điện Biên,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000397,Bùi Thị Ngọc,Nữ,1993-10-06 23:42:06.227992,Hải Dương,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000398,Lê Thị Cường,Nữ,1987-10-08 23:42:06.227992,Đồng Nai,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Inactive,X
X_000399,Dương Thị Minh,Nữ,1979-10-10 23:42:06.227992,Cao Bằng,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000400,Chu Văn Tài,Nam,1981-10-09 23:42:06.227992,Quảng Nam,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Closed,X
X_000401,Hoàng Văn Đức,Nam,1981-10-09 23:42:06.227992,Hà Tĩnh,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Đầu tư,Active,X
X_000402,Bùi Thị Hải,Nữ,1995-10-06 23:42:06.229004,Nghệ An,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Closed,X
X_000403,Lưu Thị Sơn,Nữ,1988-10-07 23:42:06.229004,Thanh Hóa,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Kinh doanh,Active,X
X_000404,Ngô Thị Long,Nữ,1971-10-12 23:42:06.229004,Đồng Tháp,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000405,Dương Văn Minh,Nam,1974-10-11 23:42:06.229004,Đà Nẵng,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Inactive,X
X_000406,Tôn Thị Rồng,Nữ,1997-10-05 23:42:06.229004,Hà Nam,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Inactive,X
X_000407,Hoàng Thị Em,Nữ,1980-10-09 23:42:06.229004,Hà Nội,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000408,Hoàng Văn Đức,Nam,1999-10-05 23:42:06.229004,An Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,USD,Lương,Active,X
X_000409,Tôn Văn Rồng,Nam,1997-10-05 23:42:06.229004,Thái Nguyên,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000410,Dương Văn Minh,Nam,1974-10-11 23:42:06.229004,Thanh Hóa,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000411,Nguyễn Minh Tuấn,Nam,1995-10-06 23:42:06.229004,Kiên Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,USD,Lương,Active,X
X_000412,Hồ Văn Khoa,Nam,1990-10-07 23:42:06.229004,Hà Nội,Kết hôn,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Inactive,X
X_000413,Trần Thị Bình,Nữ,1971-10-12 23:42:06.229004,Bắc Giang,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000414,Đinh Thị Quang,Nữ,1987-10-08 23:42:06.229004,Long An,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Inactive,X
X_000415,Phạm Thị Nga,Nữ,1986-10-08 23:42:06.229997,Ninh Thuận,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000416,Lưu Văn Sơn,Nam,1988-10-07 23:42:06.229997,Hậu Giang,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Đầu tư,Active,X
X_000417,Nguyễn Thị Mai,Nữ,1995-10-06 23:42:06.229997,Cần Thơ,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Lương,Active,X
X_000418,Hồ Thị Khoa,Nữ,1996-10-05 23:42:06.229997,Lai Châu,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000419,Hoàng Thị Linh,Nữ,1975-10-11 23:42:06.229997,Đà Nẵng,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Inactive,X
X_000420,Vũ Văn Phong,Nam,1984-10-08 23:42:06.229997,Tuyên Quang,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Active,X
X_000421,Lưu Văn Sơn,Nam,1988-10-07 23:42:06.229997,Ninh Thuận,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000422,Lê Thị Cường,Nữ,1984-10-08 23:42:06.229997,Vĩnh Phúc,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000423,Hồ Văn Tài,Nam,1984-10-08 23:42:06.229997,Bắc Kạn,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000424,Lý Thị Nam,Nữ,1999-10-05 23:42:06.229997,Quảng Trị,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000425,Lê Văn Cường,Nam,1977-10-10 23:42:06.229997,Gia Lai,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Inactive,X
X_000426,Hoàng Thị Linh,Nữ,1986-10-08 23:42:06.229997,Bạc Liêu,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Inactive,X
X_000427,Tôn Văn Rồng,Nam,1972-10-11 23:42:06.229997,Nghệ An,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000428,Phan Thị Oanh,Nữ,1998-10-05 23:42:06.229997,Lâm Đồng,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000429,Bùi Văn Hải,Nam,1986-10-08 23:42:06.229997,Thừa Thiên Huế,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000430,Bùi Văn Hải,Nam,1971-10-12 23:42:06.229997,Bà Rịa - Vũng Tàu,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000431,Đinh Văn Quang,Nam,1982-10-09 23:42:06.229997,Hà Tĩnh,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000432,Nguyễn Văn An,Nam,1973-10-11 23:42:06.229997,Hòa Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Inactive,X
X_000433,Chu Thị Tài,Nữ,1973-10-11 23:42:06.229997,Bạc Liêu,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000434,Đỗ Minh Khang,Nam,1990-10-07 23:42:06.230996,Quảng Nam,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000435,Dương Văn Minh,Nam,1984-10-08 23:42:06.230996,Lào Cai,Độc thân,Việt Nam,Kinh doanh cá thể,20-50 triệu,VND,Kinh doanh,Active,X
X_000436,Nguyễn Minh Tuấn,Nam,1989-10-07 23:42:06.230996,Thừa Thiên Huế,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000437,Phạm Văn Dũng,Nam,1975-10-11 23:42:06.230996,Phú Thọ,Kết hôn,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Lương,Active,X
X_000438,Lý Văn Nam,Nam,1987-10-08 23:42:06.230996,Tuyên Quang,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000439,Hoàng Văn Em,Nam,1993-10-06 23:42:06.230996,Lào Cai,Kết hôn,Nước ngoài,Kinh doanh cá thể,>50 triệu,VND,Lương,Inactive,X
X_000440,Đỗ Thị Hùng,Nữ,1979-10-10 23:42:06.230996,Hòa Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Đầu tư,Active,X
X_000441,Tôn Thị Rồng,Nữ,1993-10-06 23:42:06.230996,Bạc Liêu,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Kinh doanh,Active,X
X_000442,Lê Thị Cường,Nữ,1972-10-11 23:42:06.230996,Bạc Liêu,Kết hôn,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000443,Dương Văn Minh,Nam,1998-10-05 23:42:06.230996,Đắk Nông,Kết hôn,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Lương,Active,X
X_000444,Hồ Văn Khoa,Nam,1996-10-05 23:42:06.230996,Bắc Kạn,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,VND,Lương,Active,X
X_000445,Hồ Văn Khoa,Nam,1992-10-06 23:42:06.230996,Bạc Liêu,Độc thân,Việt Nam,Kinh doanh cá thể,>50 triệu,VND,Kinh doanh,Active,X
X_000446,Hoàng Thị Linh,Nữ,1982-10-09 23:42:06.230996,Ninh Bình,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
X_000447,Ngô Thị Long,Nữ,1977-10-10 23:42:06.230996,Kiên Giang,Độc thân,Việt Nam,Quản lý / chuyên gia,>50 triệu,USD,Đầu tư,Active,X
X_000448,Võ Văn Phúc,Nam,1997-10-05 23:42:06.230996,Lai Châu,Độc thân,Việt Nam,Quản lý / chuyên gia,20-50 triệu,VND,Đầu tư,Inactive,X
